x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9
-859.36,-41.5755,144.26,-280.393,-24.3706,-310.384,555.024,143.471,333.242,591.279,-492.313,-104.486,785.62,695.118,-731.068,-917.84,826.423,637.029,63.6881,293.575,354.251,157.987,-102.197,14.767,493.041,352.337,-687.996,23.6313,-605.891,-185.437
-857.748,-40.1962,142.845,-289.658,-14.0068,-283.958,541.875,164.033,328.412,590.453,-476.625,-99.7256,778.227,685.372,-709.358,-923.134,822.151,625.517,64.362,298.035,348.296,145.828,-95.4031,16.4609,482.043,348.051,-692.206,17.8572,-592.432,-195.51
-850.407,-56.3735,146.819,-273.706,-15.7106,-274.56,548.215,160.879,318.419,577.645,-471.313,-109.983,787.688,681.043,-693.371,-915.989,820.19,621.022,70.8731,282.186,361.864,137.015,-81.6465,20.2168,466.04,334.769,-686.901,12.9373,-571.186,-216.355
-825.466,-65.0804,147.351,-262.821,-2.84511,-263.337,558.95,169.215,300.418,586.521,-464.194,-99.4614,790.444,702.168,-684.867,-912.757,809.718,607.707,56.5267,282.67,360.78,131.944,-70.4761,34.9032,455.991,331.622,-696.894,13.1194,-552.281,-212.744
-820.612,-63.47,158.691,-259.812,-1.61243,-246.806,556.251,169.414,287.265,586.65,-472.584,-78.8682,782.042,701.447,-676.689,-940.813,801.428,593.136,54.6285,279.433,360.7,119.469,-51.5414,29.3914,471.946,322.315,-693.963,18.706,-543.654,-222.289
-810.474,-62.5541,149.501,-269.629,-5.86884,-243.609,560.986,172.763,288.248,577.814,-476.731,-82.8244,775.721,711.997,-669.315,-940.185,794.074,588.241,45.2491,266.276,364.431,106.66,-44.1148,35.8086,463.919,319.031,-680.128,22.918,-527.122,-220.771
-792.059,-60.7968,147.3,-269.843,2.8083,-239.548,581.246,180.355,288.375,583.589,-454.082,-72.3861,774.375,706.549,-663.765,-939.379,775.746,582.905,34.1642,261.704,367.865,100.547,-37.185,37.7771,468.615,317.478,-693.282,15.5207,-513.265,-212.56
-770.421,-55.1776,150.393,-278.301,20.4552,-241.352,596.856,190.415,292.285,597.885,-462.808,-65.5184,767.908,707.878,-646.675,-947.42,770.972,575.233,36.3693,260.596,372.137,87.8922,-10.1759,37.1838,464.49,310.039,-688.649,24.5768,-498.753,-225.869
-757.78,-59.5171,160.798,-260.62,17.2025,-229.11,589.914,188.191,283.691,590.876,-455.994,-40.0102,777.566,713.171,-643.313,-956.993,755.284,560.895,26.9666,254.279,355.773,73.8987,2.00122,44.8654,461.333,316.337,-694.16,19.036,-483.78,-231.361
-741.83,-75.0878,157.606,-261.147,18.5958,-213.81,585.56,193.096,287.689,595.782,-467.707,-23.6088,772.682,719.433,-625.637,-952.466,756.134,543.87,18.2164,251.706,360.062,57.9273,16.7575,64.0486,464.618,316.927,-693.223,20.4679,-462.705,-227.56
-727.93,-78.9033,144.606,-260.537,18.1928,-184.494,588.071,188.65,288.855,603.383,-459.5,-21.9803,767.065,707.338,-614.8,-953.657,745.642,535.541,14.8704,249.737,353.335,40.9918,44.9949,67.0416,465.018,313.007,-686.916,24.1812,-457.209,-228.936
-717.674,-76.5675,140.34,-260.896,18.1094,-184.609,590.642,181.823,281.597,605.452,-465.609,-17.0107,772.3,702.837,-597.355,-950.993,742.169,519.678,10.8651,241.178,353.045,29.3927,51.5091,68.7623,475.091,295.475,-683.178,26.4666,-436.75,-238.892
-707.692,-81.5723,143.97,-259.844,29.977,-174.46,584.904,187.494,280.148,591.504,-467.116,-16.2772,787.657,703.996,-575.286,-937.151,729.943,505.393,0.810353,228.059,349.625,23.9324,52.4135,84.845,470.352,298.313,-681.655,24.5629,-414.331,-237.185
-686.19,-88.702,152.864,-263.037,46.8248,-158.466,581.237,191.721,263.169,587.379,-463.79,-13.1295,787.208,699.71,-557.648,-929.793,718.254,500.667,-3.01229,218.667,346.303,20.7845,60.18,93.2229,472.177,288.236,-683.505,18.3444,-402.708,-235.277
-663.602,-82.7635,142.961,-259.882,51.3948,-152.45,595.718,199.506,255.644,586.38,-457.452,-20.6661,785.881,703.967,-535.052,-933.184,704.166,488.691,-5.72285,199.442,347.386,4.70971,79.2197,87.3131,467.523,283.201,-685.604,9.66208,-390.774,-251.307
-654.103,-91.6418,147.602,-251.499,46.5989,-136.336,601.001,196.331,253.227,589.9,-460.3,-7.65761,786.729,705.014,-520.979,-938.631,689.535,474.524,-12.0089,198.595,348.438,-3.421,103.311,96.8098,468.629,275.743,-684.028,11.4624,-360.645,-255.379
-629.005,-94.224,138.068,-251.61,55.2056,-124.6,597.812,197.171,252.152,610.012,-449.64,0.303858,773.684,696.534,-514.861,-940.12,664.847,455.559,-33.2391,179.603,345.424,-5.70473,123.269,109.378,464.345,278.046,-688.43,23.4543,-342.236,-260.876
-597.676,-103.515,130.355,-249.732,58.1022,-110.774,587.481,197.104,244.964,614.142,-454.359,5.09421,775.295,704.511,-502.628,-941.007,652.623,436.314,-32.2689,169.61,350.11,-28.9595,129.833,119.573,477.234,273.284,-684.637,19.8323,-317.759,-262.102
-580.892,-106.526,136.742,-262.043,76.5526,-99.8696,581.709,194.787,250.684,610.362,-447.122,21.1634,777.953,702.171,-484.708,-942.435,637.629,416.867,-53.3963,152.771,354.094,-27.405,153.023,121.995,497.336,272.699,-675.842,3.86666,-297.501,-259.852
-573.7,-96.7824,119.107,-273.046,90.5471,-83.2292,584.301,186.954,254.507,619.731,-445.643,31.3242,773.15,707.657,-471.184,-924.687,623.76,399.291,-56.3792,142.251,354.583,-46.95,173.842,126.222,495.35,274.352,-681.504,-5.0293,-274.96,-269.545
-561.17,-95.5411,113.328,-267.818,96.2624,-64.0742,580.811,191.709,246.732,630.264,-457.214,37.0821,776.902,707.577,-454.268,-925.703,610.899,384.998,-49.1392,138,345.586,-54.2891,188.066,140.783,498.022,269.626,-674.299,-5.80814,-247.899,-279.061
-534.227,-105.656,116.082,-262.978,104.398,-54.0915,585.744,194.697,234.81,632.086,-457.432,43.213,769.092,701.234,-429.685,-920.933,602.955,375.246,-68.9137,136.052,347.259,-59.8502,197.299,150.301,495.098,270.561,-686.589,-2.46228,-224.209,-273.927
-517.813,-107.598,120.688,-261.959,112.119,-51.5391,577.08,201.586,240.773,631.914,-461.993,50.4731,768.028,709.887,-405.291,-916.042,581.583,356.457,-73.6769,115.004,350.08,-77.7139,206.593,156.915,500.885,276.93,-682.361,-5.61544,-206.835,-276.284
-489.325,-106.768,101.434,-273.445,119.712,-33.9719,580.498,187.302,249.128,640.036,-458.076,48.901,775.063,706.898,-390.576,-910.856,572.627,342.994,-85.9902,103.025,354.976,-84.2035,223.795,168.235,507.086,278.084,-685.725,-9.67336,-185.709,-275.894
-457.517,-115.09,92.5752,-274.816,127.617,-29.2127,583.216,183.893,238.626,647.251,-468.089,55.411,788.012,706.13,-364.975,-896.852,566.118,338.282,-87.813,91.7568,359.942,-90.0458,239.428,181.053,509.199,268.665,-677.574,-4.61192,-159.731,-285.625
-431.835,-125.282,90.3525,-276.709,144.431,-18.2291,580.566,181.001,238.151,635.441,-472.764,63.9786,789.768,705.911,-346.24,-900.581,550.813,326.736,-87.5212,76.2317,358.311,-98.8875,246.771,191.254,501.95,270.357,-680.748,-29.1598,-143.186,-282.62
-407.137,-125.764,76.3063,-277.258,147.739,4.30943,579.155,178.659,235.996,635.579,-465.976,70.827,781.935,704.937,-320.281,-892.256,539.314,313.132,-96.9789,77.4571,349.855,-115.631,275.995,207.695,493.691,271.026,-673.351,-31.9094,-126.196,-281.527
-399.236,-147.174,70.7613,-296.026,159.87,19.3344,579.106,176.504,228.673,634.375,-470.61,82.6182,772.991,699.731,-299.867,-893.302,523.506,297.651,-88.9467,60.2245,341.17,-119.266,295.801,222.018,491.495,259.638,-663.687,-38.1104,-95.0226,-283.176
-386.775,-154.25,64.7866,-299.122,180.546,31.6471,574.568,168.4,226.597,651.612,-483.561,85.3447,777.789,708.06,-286.024,-886.407,496.157,274.459,-88.8379,35.5974,345.775,-139.7,310.233,222.289,511.039,265.426,-661.352,-40.6001,-71.6043,-289.07
-363.07,-150.299,57.0077,-290.549,175.699,44.9641,579.805,177.769,223.17,663.106,-477.111,87.2007,768.846,715.998,-256.389,-888.709,498.863,265.067,-93.9244,25.8784,354.495,-149.271,319.8,235.315,520.969,257.883,-655.917,-46.1523,-52.3526,-313.204
-336.896,-147.03,55.1103,-286.251,179.298,58.7513,565.516,174.312,226,665.194,-484.643,86.7249,768.604,706.945,-237.848,-880.522,483.074,242.735,-103.436,12.5284,358.392,-164.815,326.13,247.995,533.827,255.948,-662.004,-51.1012,-29.8481,-310.457
-315.827,-153.042,47.9487,-291.371,191.42,86.5591,572.164,177.983,223.687,679.571,-476.553,79.9467,763.719,702.193,-224.007,-878.47,474.119,229.033,-122.973,1.49739,357.725,-166.802,341.192,257.624,541.71,255.597,-671.647,-59.9992,-8.68707,-300.105
-287.769,-158.715,40.4897,-288.702,190.221,100.141,571.966,161.971,237.976,679.824,-474.076,94.4599,764.207,701.157,-211.705,-880.663,466.136,206.47,-137.091,-5.68032,365.231,-173.036,348.453,274.385,557.147,253.488,-670.322,-70.4021,19.0741,-313.513
-261.832,-162.302,45.5398,-289.989,187.038,119.251,570.392,166.498,240.076,684.835,-469.233,106.416,771.595,691.451,-198.296,-873.324,434.231,194.815,-146.83,-22.8287,365.577,-179.534,364.923,268.646,564.691,250.902,-656.71,-86.0579,39.1829,-315.717
-239.912,-160.956,32.038,-306.985,196.14,125.958,570.849,160.403,242.497,685.092,-485.334,103.387,776.922,689.465,-182.741,-860.945,416.084,178.218,-158.394,-29.0622,369.621,-201.194,401.712,284.115,566.425,257.133,-658.971,-83.1572,64.3411,-311.573
-225.487,-159.522,31.5343,-317.023,213.197,131.081,561.238,157.074,241.823,690.078,-494.036,119.458,777.167,686.787,-170.488,-852.413,403.154,161.6,-162.567,-43.8323,360.959,-215.064,415.824,287.768,562.935,267.247,-658.778,-90.902,84.9613,-305.898
-206.492,-156.547,23.6406,-322.483,233.814,145.884,563.229,170.569,247.138,698.875,-493.121,121.588,779.664,690.428,-146.782,-843.905,382.939,138.367,-170.311,-55.8871,365.274,-220.238,425.435,300.845,570.77,262.608,-657.772,-99.0712,102.069,-300.493
-181.105,-158.839,24.0821,-308.842,251.465,151.556,554.858,171.583,246.739,707.15,-505.118,114.145,775.435,687.352,-118.443,-841.776,376.418,130.197,-177.848,-71.6281,367.114,-225.532,447.465,318.527,578.967,250.692,-652.109,-111.898,131.985,-300.733
-164.074,-167.165,3.79495,-327.277,268.896,179.252,554.295,159.488,248.811,707.785,-511.79,124.993,781.169,701.063,-91.8025,-830.793,359.895,109.87,-173.934,-83.9717,367.314,-232.82,463.521,318.405,584.665,260.396,-655.376,-115.484,154.971,-305.56
-137.826,-178.191,-5.82595,-339.428,273.235,190.658,557.277,154.822,248.071,718.25,-521.361,133.337,785.692,709.78,-66.1822,-826.039,343.688,93.7313,-177.688,-104.963,374.231,-237.843,487.136,324.172,589.106,258.994,-657.806,-120.894,173.831,-313.298
-118.171,-179.899,-10.401,-341.87,283.724,201.042,547.076,148.794,248.448,724.768,-519.65,135.298,782.021,706.025,-40.6175,-823.826,324.1,82.7021,-187.384,-119.275,379.6,-245.514,495.084,339.87,606.08,261.333,-656.647,-120.81,207.881,-304.395
-98.8539,-180.624,-20.6216,-353.334,285.142,217.972,531.085,157.52,239.096,741.988,-519.959,151.255,773.19,701.502,-19.1011,-811.743,300.822,58.4704,-190.359,-136.425,372.913,-265.946,505.018,357.832,606.312,257.681,-649.138,-133.661,223.977,-308.733
-78.2682,-173.902,-35.6194,-351.604,287.195,242.916,536.611,161.366,244.901,757.656,-524.234,149.452,783.198,699.913,0.137995,-804.681,289.859,53.6499,-187.182,-151.536,371.912,-270.267,526.497,360.914,612.588,256.324,-650.487,-144.884,238.272,-316.1
-48.3561,-185.832,-51.0446,-353.674,302.42,247.948,538.774,155.074,234.825,756.893,-530.13,164.833,779.4,695.8,19.5064,-802.332,281.189,41.2834,-201.399,-173.2,368.481,-271.014,541.313,376.585,617.569,253.852,-645.207,-148.84,270.337,-321.886
-28.7666,-186.692,-51.2266,-358.855,311.401,271.193,531.46,148.615,243.786,762.571,-535.001,159.119,780.425,695.648,26.5135,-796.649,276.31,25.664,-209.863,-179.229,381.237,-276.348,550.188,391.175,620.916,250.119,-631.391,-168.703,298.388,-323.409
-2.24901,-189.321,-56.7393,-367.797,318.398,294.055,529.692,140.053,254.773,773.049,-540.296,162.613,772.572,681.645,48.6339,-779.814,249.642,13.2304,-209.04,-190.277,384.907,-291.334,560.793,397.304,629.015,253.681,-630.904,-179.224,319.428,-326.964
8.19525,-196.093,-74.2759,-364.81,326.635,302.628,527.417,130.089,257.061,779.264,-530.869,161.973,766.581,684.168,77.6601,-775.748,240.674,-1.79764,-219.859,-201.158,388.504,-305.077,578.465,425.582,640.266,257.924,-629.75,-190.047,342.232,-325.341
21.4515,-200.57,-85.346,-377.936,329.615,321.501,519.483,118.536,261.498,783.872,-523.884,164.396,769.772,681.339,94.0946,-765.717,227.403,-22.7046,-219.067,-214.658,390.631,-318.276,598.382,441.383,654.555,246.735,-635.635,-202.677,360.919,-313.682
47.4795,-199.228,-96.1946,-380.395,337.939,326.259,521.51,117.645,258.466,783.65,-527.079,162.941,762.92,677.076,113.171,-771.238,210.586,-44.2131,-213.656,-232.898,395.022,-319.415,623.432,440.575,652.751,252.829,-628.609,-207.179,372.209,-321.369
68.4611,-191.893,-110.337,-387.153,345.914,339.027,512.505,127.231,280.164,798.222,-533.711,168.317,766.562,679.02,129.891,-764.035,197.365,-66.5395,-222.718,-235.6,398.106,-339.679,620.114,455.808,649.532,256.237,-624.044,-206.732,394.952,-320.881
100.895,-201.43,-117.512,-400.446,351.297,352.243,514.095,117.7,284.586,794.943,-541.618,171.41,768.934,678.365,152.218,-749.034,176.316,-68.3242,-235.453,-246.405,389.999,-341.155,623.483,465.962,668.526,252.647,-628.695,-212.108,419.311,-318.884
119.397,-206.676,-125.811,-405.244,364.879,358.821,510.694,111.507,281.801,802.83,-548.772,170.039,774.782,678.179,171.298,-734.617,155.548,-80.0022,-245.536,-262.559,384.922,-340.017,629.498,482.96,676.223,248.747,-619.815,-210.243,433.877,-326.17
133.561,-214.408,-144.885,-409.113,372.625,379.206,495.085,110.803,283.307,810.491,-556.049,176.673,769.629,676.926,196.944,-731.91,149.072,-88.0961,-254.868,-271.165,384.253,-352.976,654.034,493.932,688.354,262.435,-612.155,-217.553,452.654,-333.092
157.121,-214.415,-142.667,-406.068,379.796,389.89,494.295,109.292,285.642,815.747,-566.06,189.742,763.011,675.682,206.459,-733.419,139.973,-95.8474,-244.61,-291.69,390.645,-356.242,665.803,494.703,687.566,273.605,-614.485,-232.107,471.514,-328.251
180.521,-212.744,-137.749,-416.442,391.661,407.504,485.377,100.771,275.49,830.683,-568.504,188.464,763.001,674.712,223.661,-724.603,123.042,-107.927,-252.371,-298.73,405.249,-368.978,682.186,495.597,706.202,265.062,-601.482,-251.355,501.589,-332.339
190.343,-221.726,-132.787,-430.636,403.665,412.589,482.814,84.1984,280.549,840.808,-572.356,198.155,756.185,667.812,240.486,-714.387,114.489,-121.973,-252.624,-315.756,410.992,-370.819,688.63,483.254,702.453,263.575,-592.308,-267.229,533.06,-326.072
220.339,-222.812,-141.863,-435.89,405.948,431.751,484.094,84.8988,287.95,850.027,-574.76,209.84,764.122,658.349,252.947,-711.076,104.557,-126.362,-253.308,-338.767,419.736,-374.233,701.129,498.269,716.553,281.87,-592.437,-279.877,552.756,-326.058
247.464,-227.732,-153.671,-447.436,419.802,455.435,481.453,77.5804,301.405,856.655,-571.764,212.465,770.001,662.242,266.815,-694.282,82.048,-134.672,-253.674,-346.744,410.662,-384.5,715.143,506.375,711.124,274.796,-589.799,-285.556,579.947,-323.914
259.277,-232.82,-165.792,-453.397,426.694,485.418,476.265,79.2922,305.865,861.298,-575.113,202.124,765.866,674.473,287.084,-695.296,69.7614,-151.936,-256.836,-362.909,404.978,-396.048,731.699,517.427,709.665,280.073,-593.761,-284.82,580.23,-323.032
279.9,-233.374,-174.43,-459.623,428.76,492.345,477.408,72.2594,309.031,860.043,-589.508,194.686,754.2,678.833,305.275,-694.42,59.219,-173.02,-262.67,-378.404,412.665,-395.264,742.805,532.411,713.899,270.927,-597.267,-294.68,599.237,-326.489
295.072,-237.391,-196.724,-448.088,429.866,496.804,469.647,61.6708,318.81,869.286,-588.638,201.037,756.189,674.317,311.463,-682.605,48.8035,-175.822,-266.404,-385.458,420.929,-400.492,760.849,546.642,723.555,269.643,-589.745,-311.036,628.448,-324.517
311.216,-237.539,-201.017,-456.786,435.201,507.918,477.12,52.2204,321.022,885.822,-583.436,195.084,763.293,666.531,337.701,-684.155,37.4946,-180.924,-266.861,-391.346,426.305,-408.269,772.822,568.392,731.93,268.672,-582.667,-311.649,645.498,-324.156
331.419,-234.692,-218.295,-464.275,444.076,523.818,480.716,55.4732,330.847,889.662,-586.372,199.121,755.448,676.62,350.472,-676.408,31.7397,-191.162,-270.368,-405.775,434.778,-406.624,773.596,571.475,750.526,262.958,-577.648,-324.724,664.108,-317.927
336.778,-244.845,-230.215,-477.442,455.582,545.093,481.056,53.5449,346.707,898.184,-591.507,206.411,752.902,676.503,365.309,-671.631,13.2996,-200.579,-274.932,-424.704,432.168,-418.723,786.981,573.983,769.859,257.006,-574.405,-342.469,675.131,-316.968
342.798,-237.638,-227.934,-482.891,465.441,564.899,464.396,40.3994,343.083,897.979,-592.451,212.758,758.743,672.765,372.838,-658.393,6.86778,-213.363,-275.331,-424.603,429.961,-420.747,791.442,585.099,780.362,268.428,-577.14,-350.076,684.099,-312.433
354.046,-246.051,-236.442,-494.817,474.47,579.617,463.933,41.054,332.494,901.484,-603.306,208.326,759.635,667.951,391.093,-643.875,-7.55137,-218.649,-276.316,-437.283,419.758,-436.379,799.294,589.48,778.753,268.885,-566.5,-368.353,710.607,-308.472
380.749,-247.94,-245.981,-498.235,480.392,585.168,448.349,38.3277,347.405,914.931,-603.985,206.126,741.146,672.659,403.499,-639.024,-14.9841,-239.211,-280.267,-451.498,428.328,-438.936,803.422,596.846,786.684,265.905,-561.008,-376.172,723.275,-304.318
391.716,-259.4,-258.811,-510.3,492.52,597.117,432.793,26.6751,362.724,918.124,-601.67,204.815,735.693,671.857,409.66,-632.541,-19.9647,-247.802,-284.51,-455.671,425.214,-433.084,812.054,598.506,788.459,269.564,-553.228,-385.742,739.322,-299.223
408.348,-267.441,-266.928,-512.776,503.811,592.75,419.038,15.7597,364.924,921.041,-604.974,204.571,740.417,674.733,425.25,-629.396,-26.0458,-253.126,-280.737,-462.424,434.195,-439.188,816.939,597.543,804.348,270.574,-548.914,-398.595,750.214,-302.35
423.116,-269.299,-278.354,-518.784,497.848,606.848,409.717,8.17181,369.678,926.37,-611.275,211.285,735.572,667.064,442.188,-630.911,-47.3729,-261.263,-274.125,-486.393,435.342,-446.22,829.999,602.903,807.374,262.182,-546.509,-402.681,767.082,-315.678
446.168,-253.755,-282.873,-519.831,503.655,618.814,409.162,4.91057,376.157,920.193,-614.46,213.207,744.504,672.401,450.678,-632.556,-46.655,-268.894,-268.616,-490.428,438.781,-443.461,840.624,615.513,821.57,266.231,-545.047,-408.523,785.96,-314.567
458.423,-256.159,-293.034,-533.796,504.861,628.716,406.244,-0.789279,390.693,923.509,-613.135,223.223,737.496,678.589,454.224,-626.649,-55.8737,-273.589,-276.129,-489.741,435.868,-457.787,837.957,618.216,819.891,261.447,-534.668,-422.498,790.069,-306.087
461.636,-248.157,-292.103,-535.442,514.574,642.812,404.188,-3.74889,392.48,930.033,-624.173,208.733,728.075,671.918,464.912,-621.121,-72.6725,-277.945,-282.906,-497.271,443.661,-460.006,840.475,625.006,819.307,264.03,-525.382,-436.979,797.957,-316.223
468.168,-256.391,-301.977,-555.852,514.901,657.534,406.404,-7.70244,391.533,938.4,-618.173,209.026,724.472,665.523,469.087,-604.579,-72.6223,-275.504,-286.824,-513.745,437.425,-466.322,854.757,626.386,823.592,257.133,-519.478,-434.136,803.162,-316.506
479.059,-254.147,-310.754,-565.408,518.822,671.429,405.483,-10.2439,400.022,953.269,-617.397,208.064,725.862,662.733,485.419,-600.791,-84.5784,-273.652,-282.74,-524.522,454.882,-457.333,862.431,640.762,822.56,267.667,-524.739,-449.168,806.466,-315.138
492.572,-256.691,-310.295,-560.763,516.488,686.712,402.258,-12.0219,405.159,953.963,-622.543,221.41,720.708,664.785,494.371,-606.352,-97.1874,-278.679,-273.777,-543.484,461.445,-455.375,874.036,646.716,831.691,251.605,-519.146,-466.311,822.802,-319.691
517.378,-270.409,-317.621,-566.306,514.595,705.054,402.26,-26.2318,423.02,960.089,-624.267,209.84,712.011,668.031,501.809,-603.252,-99.4279,-276.322,-273.634,-544.348,465.266,-459.778,887.967,637.617,842.877,241.521,-516.59,-471.396,847.133,-311.612
525.919,-265.26,-323.879,-574.077,515.293,706.898,391.984,-36.226,438.123,976.059,-628.539,211.934,713.027,672.42,505.919,-598.456,-111.184,-276.957,-269.267,-552.839,468.595,-462.615,889.377,645.083,858.101,255.026,-511.104,-482.705,856.857,-306.807
525.89,-263.872,-326.387,-579.548,517.107,712.86,382.725,-42.5887,448.142,981.871,-615.623,209.978,717.109,674.552,507.157,-586.425,-106.888,-287.469,-260.598,-545.621,470.209,-470.193,892.906,640.763,861.692,247.473,-496.871,-478.67,882.024,-307.883
533.816,-264.683,-335.278,-585.222,524.035,722.656,367.756,-46.3914,452.181,980.197,-606.459,201.591,719.07,680.327,509.2,-590.429,-113.941,-282.494,-263.768,-560.739,476.353,-469.402,891.363,640.558,855.489,241.987,-496.309,-482.013,886.53,-302.437
530.427,-270.249,-349.518,-583.87,524.864,726.223,376.386,-45.9353,447.483,973.94,-613.19,212.128,704.781,682.816,506.367,-588.322,-124.639,-293.784,-253.108,-575.833,475.001,-461.011,878.467,649.468,864.109,242.592,-483.076,-487.105,886.596,-302.258
535.421,-277.113,-362.548,-595.867,532.253,742.532,369.844,-56.2588,456.398,982.562,-616.567,210.416,702.594,682.686,501.389,-584.862,-131.587,-291.638,-251.142,-575.016,474.781,-454.344,887.807,652.408,867.506,246.336,-484.797,-494.895,886.799,-302.737
533.678,-281.81,-363.301,-613.047,530.267,751.893,364.436,-72.0591,460.51,985.191,-625.421,199.17,696.207,677.624,495.795,-593.517,-129.874,-297.322,-245.874,-585.103,483.977,-468.737,887.838,646.013,873.746,240.072,-480.46,-502.414,891.971,-299.205
542.046,-288.676,-370.389,-614.267,534.347,757.125,347.285,-79.5828,473.728,985.302,-621.736,202.962,690.821,668.679,506.626,-582.568,-151.307,-287.788,-247.144,-589.298,485.016,-467.905,894.385,650.624,879.774,238.208,-474.239,-512.875,887.713,-292.486
543.045,-300.515,-374.748,-612.75,537.369,771.646,349.186,-89.6353,473.65,978.145,-616.115,192.136,686.41,674.59,502.427,-589.854,-144.301,-278.699,-245.923,-581.09,492.283,-468.232,890.21,658.572,885.672,240.492,-462.661,-516.911,887.813,-290.738
546.894,-304.198,-376.986,-615.56,533.229,781.515,344.786,-88.2624,490.485,978.709,-609.443,195.74,689.025,688.304,501.964,-592.216,-150.619,-285.127,-235.563,-580.106,495.519,-473.176,896.592,666.559,898.131,237.875,-447.154,-521.768,881.344,-295.223
558.221,-296.492,-380.428,-620.092,526.918,787.025,338.899,-90.4593,519.8,966.111,-612.255,187.801,679.731,686.182,497.944,-592.32,-158.396,-274.362,-220.993,-571.522,492.805,-475.562,898.104,668.926,899.967,236.656,-444.041,-531.807,876.919,-289.67
559.941,-293.343,-381.952,-619.726,523.047,801.426,347.067,-90.381,519.199,974.887,-610.459,183.668,671.741,688.946,498.113,-598.141,-167.674,-264.485,-219.576,-581.828,482.603,-469.442,898.353,676.067,905.913,240.927,-440.767,-550.497,888.037,-275.939
557.195,-289.011,-390.668,-627.031,522.677,810.299,335.9,-99.0085,521.066,982.315,-614.613,186.022,673.984,698.018,500.241,-595.786,-159.803,-262.617,-205.51,-579.201,492.207,-468.261,878.079,673.654,910.129,229.719,-431.226,-550.304,890.136,-280.597
543.19,-282.178,-390.501,-631.193,526.912,820.636,332.783,-104.971,525.22,991.852,-607.199,182.73,664.225,697.08,500.082,-595.984,-149.903,-249.305,-197.706,-579.796,484.873,-467.502,869.096,658.18,913.06,221.776,-427.297,-552.019,891.514,-287.249
541.491,-276.86,-396.564,-635.781,523.778,815.502,327.016,-101.535,550.417,992.429,-607.09,177.014,659.884,695.099,494.466,-603.254,-133.894,-239.33,-194.462,-586.808,491.459,-458.442,884.179,643.714,908.985,224.011,-421.578,-566.074,901.79,-292.085
