x,y,z
310.67594056922627,621.1787387485102,-145.28764067634495
327.2595489858429,611.3898323784537,-135.5905947906232
316.62525465960397,597.1178500057498,-119.38353656132212
316.3921147628248,578.7494343118807,-131.42614409698825
303.5286351140086,558.1091016659051,-120.7850411784874
294.9367306822212,531.9351727959844,-111.15026925235622
295.3504221197755,528.784135152837,-87.78368846748319
286.2586216521766,493.21893427043466,-80.01634299313221
287.82881427139694,464.66224220949505,-79.8320045667209
292.65065652773177,446.1192909544612,-69.68603689467083
296.21442694655804,437.7558458999154,-67.5805055847116
289.2609154948269,413.9448519637225,-65.6350025568334
285.05780494341786,400.55140386371073,-57.12988154992397
268.75816775166345,379.84835489552523,-58.268167059057006
268.89377432674274,345.8145929686011,-48.475576834777264
270.7976573878166,323.41840118887524,-36.40324769882876
267.5061135004619,304.9770207227086,-23.843146997278936
251.30571571987386,288.5679626604939,-8.314028297656316
252.63061197821676,257.62133387605047,4.103949986384498
252.9086413243287,222.4495278765666,11.582486830510035
252.8908835958936,200.45354385962676,7.157866768780686
240.12793486824245,176.96271206295955,25.149262122184624
225.48534593131586,168.0949335445689,34.78867347203091
214.5239933748105,139.859779805456,33.63556164348225
212.64234840323135,111.73524606431303,44.13472100185887
219.0692252260914,72.19001078875607,50.501924606025966
212.3651988682077,45.29547920397265,60.064729873285955
204.75699703257726,14.717037792638036,81.41467098137144
210.63650472796223,-13.431256101675825,82.10273419678117
194.7828382342977,-41.17067114247042,87.97401146122795
195.87039828614726,-49.95696010428331,95.43557371077642
181.82348677071028,-73.17349905441901,114.47443199264706
172.0837022453993,-95.04929060730903,135.06469089870637
173.2966749759617,-123.6305833957244,139.63600947852825
172.6358784493758,-149.3365353421079,149.21087409061943
166.3215324527789,-177.85426705151696,163.30207665813225
154.60546548260214,-208.57651233282772,172.9755538918868
156.16444921602158,-227.67503752997726,180.65095181166168
132.2038168149586,-252.67601844537649,175.38107644902556
148.5217845870339,-289.06785039734535,194.3415527246725
146.18575903494832,-300.1015280418273,212.96990677388624
136.6160372984193,-321.0606658275177,226.71475974781097
130.17433629470437,-352.03409374360103,222.07933789950937
121.27296875412391,-375.16891209549266,233.62470351228384
123.92172014445501,-408.2899235769181,254.22093018020522
107.7395578108415,-437.5719566291465,259.17451265243955
105.5708490247532,-458.2538297817582,264.32183671260606
100.82611721801783,-481.4989544889216,262.35459240468816
98.77603366254706,-479.800331723848,283.9834547244372
92.68869554335463,-491.70412475921216,296.00870754931805
97.37932707239095,-519.1866726187131,308.11081803498297
86.39027230669078,-542.7417645927111,316.73960359360024
94.15185464431572,-551.0171642138032,322.9565544351371
88.70898810909496,-576.8104631560924,325.9942417849085
88.85496292230734,-608.789996481153,327.90335291668356
93.41388921853712,-636.4719906321995,329.86654820622465
85.33386605125378,-645.8361796000447,341.2243113456892
89.46613612582837,-656.5538956497163,361.45662459658024
83.6875095070767,-668.2631077566072,372.56726197458227
75.67349694265496,-677.7247541509935,381.10909935436024
62.73705530706896,-704.793020476694,374.34526058514155
71.53873297369873,-717.3524510046009,384.91184827561676
71.73514670966904,-724.4603810219944,386.23321984741676
75.55534025285822,-736.891037530866,406.0985480327735
61.40403123488747,-748.0336243629116,412.01929921239565
60.97451759786377,-754.9917550133662,414.01179521095895
66.02947921693193,-757.6588518970926,420.8724543583411
58.60147721411418,-760.3167643579004,426.4495123596719
59.90891103680261,-761.6572892615661,432.4831004050292
64.69388007411293,-770.5744796476936,436.15132661544556
60.02278728895375,-789.9981475294135,431.56702053136723
80.69663898083674,-786.7899947977803,433.0712794493413
76.64902976696249,-780.755447894324,448.4971390954965
72.76372248817403,-786.3255678048247,453.397147436969
78.13692055369768,-789.4819323111668,450.26535977789035
73.4245082248097,-782.2775309766436,445.655485401247
83.5486432699939,-778.5168628223029,443.5248307428897
91.67927354226445,-775.412773398807,460.5633415132469
108.75889544241299,-772.468127857619,459.70389538965
118.1443283568096,-762.88339017446,455.6640159199869
120.19828027546978,-757.6962641681913,462.08836446429683
115.18195821343859,-746.9333955670235,466.16618891729394
113.51794753991928,-747.7226368768,465.5792632363666
122.16885536744235,-729.9891004518836,462.98387309231714
136.6964201781899,-721.3437229871482,465.99411213845354
130.53789543705835,-730.0323580861868,479.98507159637427
149.5986001810399,-713.8887252863608,477.6759815674518
154.03234213390712,-702.1853346589204,485.33747380556355
158.11710815418064,-704.4097278921166,469.9119525693932
151.66965082718104,-690.5157186291532,466.3650053932002
160.4235090841929,-679.8815878644095,461.648332059693
188.57768305506215,-665.9154958963751,453.67122136920483
190.182077605345,-658.6738115559228,460.8839061516143
193.96824795248133,-655.3495968896326,463.8505874923391
196.10617992211797,-655.59096488481,466.3776989316852
215.34829336368304,-641.2944120857113,466.20270106190685
222.42243198870437,-627.3475518803493,460.85348785911555
242.1112299728872,-616.8875775293533,449.71379659085056
252.2633725782793,-603.61290924271,456.8836027144336
246.00965670791982,-605.8550883610365,461.8025104135766
261.63409960694463,-581.8426084462182,464.9248874696515
266.44655906450913,-568.5364996286512,466.26886273891716
277.2159383335522,-561.5618484572109,458.6619780854222
288.75648762410793,-535.2101992924937,465.6819369415996
301.48381258333507,-536.8737397082053,477.9906366833809
309.5112466247099,-526.7513127106071,474.86099334893794
315.82197695471586,-525.1771771527223,470.6646697510826
330.8667900044553,-510.22450842282313,468.45072007341827
336.75442417234524,-500.612116003695,472.6679751147386
341.4077805879423,-483.25926056924766,466.91763807873986
356.2474338262294,-464.3235640356365,454.08880871095715
383.89911862740615,-455.4299534238688,458.9774887991262
385.7953634348122,-446.80986706404065,455.54814529093636
396.2930668582003,-421.6859571795819,462.6337075202095
405.59735385717283,-401.4880397407369,457.4929218745213
409.3602218483857,-385.06050141580477,445.2618382638391
425.6235559119732,-375.1704391284855,451.07912142821874
432.96386748189155,-372.50310342990474,446.81168584249616
448.31873496617453,-348.3137915637675,457.06340622227816
461.9336235240401,-335.558613952857,444.3713122213401
464.05332779649837,-324.26660188098253,446.8643639465941
476.0746737483497,-310.7640086912253,441.72998712175524
485.49847948699784,-295.72950142368956,443.02408980915686
497.31157801978526,-274.61122762165223,437.2686035418898
520.1875122986588,-262.913204412327,440.8862434846864
532.9165704438764,-239.10783685325754,447.15463561767274
537.8475654211766,-228.90705545191787,434.2417750027945
560.3912015508541,-210.41348042222756,441.7588519924847
562.6236003570292,-203.70468997461464,436.88672253885477
560.6804564260151,-194.62528582115826,428.7677609658433
567.6792696819797,-166.97210970715113,434.0924469201753
574.0309687070508,-161.82028521047334,439.8240378173546
580.4722995696729,-162.969787678157,431.6902851455415
595.5657305720038,-148.8049792047849,419.8340705393656
597.0040313437987,-137.34655482103324,428.4592665437102
622.6580115270884,-104.85528277286281,420.91518254131444
630.0376336450315,-87.93013241523303,424.82723174885876
640.2499032343661,-75.95536376764048,421.76247654638064
652.7429931410157,-56.86578993864461,425.4546009591773
652.8691578698377,-49.044867202077654,427.93172419071834
659.1881032640944,-39.0846088812234,418.44492448206853
680.8125182226594,-23.132172553623892,413.62328302487185
697.1169194662841,-7.139890358886766,419.94086270709295
708.5775426834243,16.327442971128725,416.9865863915127
713.6579879336779,14.431275170316201,407.5319278094393
720.3330272455235,27.551303486246947,402.07997015776306
719.9512597292118,44.928488486436514,384.27619629284067
723.5542936214853,72.74779368663411,392.1298637195009
719.1059318645099,69.92379095304895,391.81945640833936
719.105620858542,88.37048467247044,407.2498301821448
721.3035547838223,104.71788964496903,410.22984146771284
732.5080213149936,113.1015443868643,413.2347810756362
756.0509326664778,146.62572142599248,404.21975268271547
769.7434355576829,146.36818566322296,411.03574895865745
771.0559157212621,154.61741819431586,413.973537341507
787.074848058328,171.32784695058817,411.38272456618006
796.8046741598788,180.41915528837464,397.11692613654674
799.5110042012248,185.35479620084976,398.1603191181037
801.6070860664264,200.72498948404723,394.83584446958884
808.0582282352855,220.4530419345922,392.2197500535526
808.4408078662091,238.85097067821582,393.1044778659399
794.650583502143,242.85518435495158,404.3260012225277
804.0985110737964,253.79145341666143,415.2644419844457
813.6719878441954,275.11310512836167,413.75939835404387
823.5064011066316,268.8756437473261,413.56920169022834
831.4980255596904,278.22595649022463,409.25633262083016
837.0646153307922,292.681804951305,399.05107028895026
820.9158481587244,305.88121896851595,385.8144252897404
810.0682539272117,304.33580851027705,397.71182264333436
810.3280703817568,311.36166583002796,393.8914098490377
829.5461824594468,318.87693044985866,399.35970580167293
833.894389796671,330.22085665754724,390.34111574700046
834.9230573549642,333.8782741555894,400.25781541402745
829.3895161984102,363.13097092451403,409.42362721898496
816.2948055791119,367.2949615198714,398.3614319703783
823.7927133652934,382.09415509173533,408.4862444418981
815.8323335026981,389.19692778621294,401.871495103673
807.6702000541388,391.02253894672566,394.873306672223
810.45195164509,396.007743756713,404.6302085515126
815.4433839806317,391.9015014980421,412.500196234383
814.8998761677387,400.4512801104861,407.09987936090636
818.1779738367094,413.18323660191044,409.5589366933863
819.4288997519337,431.3847129870743,408.9892096054876
818.0367604841088,436.4332297163934,406.751572576106
805.9965892904274,444.2321795045725,405.31651002438883
798.7880681690897,446.05873809271685,405.3272977626693
803.9560316221196,448.5292488197152,417.91910435227595
805.9497098464811,442.51764681908685,406.390163837329
811.0357886923198,465.1660602117288,408.84632301256426
812.2239585640108,477.3717760355256,415.7756672109203
808.2839633959027,486.52075941856975,411.2710724964935
804.5745077689533,486.2897389689097,404.6387594571638
803.1865281456776,496.7055890845843,413.34987736783995
796.5845432301542,501.3109489620814,409.8825739524297
801.3254554085825,506.9514145854172,406.7414824468433
810.7840090659663,514.4854017781835,412.4357852232058
801.6373156743238,523.3292693262374,416.180916836215
797.186664019796,538.363732594124,421.23770163614836
792.5972455116116,548.7601261461608,420.90135107160637
791.0813923792017,543.8269045418068,418.0853246673485
790.4107029891372,538.5915795112311,412.76722135158235
793.9914755057339,536.8623496943404,397.90827480922235
796.1461501383458,548.9790226578561,406.79119843652165
795.1942376738243,563.500118530818,405.7816983901479
777.2831246387454,572.3644323496522,415.57285029692446
781.0965895770607,589.548470895082,418.6815525747015
776.6503122721797,595.5216354632602,426.35351228137904
788.0018411289994,606.245821606935,413.13996314476157
786.86789964944,603.4657710823127,422.5783579326395
783.4657625134327,603.4614654829929,421.08682386274086
789.732488240539,612.2666335102484,430.8926220886437
788.841876473693,605.4688609431225,429.28921655730966
791.6452696784088,609.0280722243363,435.35975255001784
789.3990760475515,610.8972981789146,424.32130082733977
804.9635110235804,632.5240031908863,415.6669850167994
792.9188293652628,656.9564545789417,422.88144569404955
793.2415024008505,650.5135216420103,422.2655932608284
773.993262588349,647.3621335039958,428.62062511181784
772.6693450479005,654.286718287347,429.18178915900734
777.7948698381002,661.8219176297966,423.3587216084784
785.0271409683075,655.4750395719701,447.340923222504
785.0768189905315,663.0994387439129,434.58021873888373
776.0511057265823,675.458921020079,422.9983180304506
782.8811854582254,693.4307299470037,431.0653842925885
782.6463402452775,683.5623958709302,426.67882968415194
784.0049989542601,704.58616026543,433.7094816507754
806.3907804194355,708.3917400864115,436.088998954356
790.4028039559836,710.0159542104891,440.4860305725316
787.8419807728625,712.3508595183164,435.8009999090838
783.808352261178,720.6912728305958,436.77845373520364
777.8807859662468,722.8156431763178,431.39672258357706
778.6944724473311,717.8766645016901,426.2863473045317
771.6796698941664,717.9548739243764,435.21443663858867
763.513611242408,734.3157616307636,425.6868562517511
773.1473674014528,735.5161418316064,444.12231259533297
770.3383481289161,731.0597502675364,437.04707744770815
788.7576144898754,740.0471698207905,425.34661675341744
796.6007421893898,751.5123692185166,422.99614066926284
793.8347698163622,765.7311550985088,440.9077947895244
794.2626567660294,760.414523926704,443.0187579685323
799.9097136909169,774.4541579334448,434.5959140391067
786.9592779785239,783.740202658069,443.6075516326068
788.4725784915203,782.8357589130434,436.6743537954887
771.5071228305776,780.0417527067633,442.0124407202299
782.1417163181167,781.1344022646668,439.3667118495803
783.9649028595908,784.9490229865163,434.1984535648861
784.957304609521,800.5534592601416,431.0960238496708
780.1195653283316,792.1907029222068,425.1318993564195
792.7132564896979,815.9625627667795,450.0873735858342
795.9505820239475,806.8682248943488,446.34379341308016
780.9635774829808,808.9852098683452,453.67005675998865
793.5881916084553,814.4267949105216,452.6438621540911
790.1680559997207,807.0892606635014,439.1836529096343
792.1314796939286,806.6812105310592,440.02530039129334
782.8498681431965,804.7202067923686,438.92791412215445
785.4348097201236,827.1489374413969,433.1105164264207
774.9101253624896,824.0604853508595,446.9926377354418
777.0604452555683,833.0072605517769,439.00038593486926
775.0698530496264,832.3704726163094,447.4797656141439
776.5414205406223,843.1892652427362,445.84476624073085
787.4246535277961,833.3330144815145,454.5520062620055
785.186415543983,845.7428507727948,447.79276696596463
783.4916300800298,841.1329607535417,447.6839019108213
795.4172320320799,860.0071081259357,442.127138714396
797.9633601242311,870.1418094455645,449.61907072538975
788.341409302977,855.3335157312935,451.5325923818603
804.5624284330139,861.3603357619508,454.2944397174427
784.3871825922677,865.5519378310248,443.8214404820901
792.8167341171938,863.8303648182423,460.591513790487
786.2025767720843,863.4748112915889,458.20268939360307
769.4744794221422,870.961375352754,462.4164136931608
768.5862529948201,867.4457772968012,465.4219867932916
775.1201838793999,870.3690699460107,460.73773257959357
786.4275882072162,868.8795336108371,454.83392641131655
795.0023050082822,872.7423244420486,450.54568966647565
797.8518222527125,884.8185638440768,459.0666085022991
786.1633677399393,880.3408576691766,470.51096938224373
