x0,y0
-274.9030905283953,-557.6206181997211
-283.2406673368838,-572.2486853593498
-291.52792831553836,-586.8511184207714
-299.7569070620339,-601.4174816868557
-307.91963717404644,-615.9373394604739
-316.00815224925094,-630.4002560444965
-324.0144858853225,-644.7957957417931
-331.9306716799369,-659.113522855235
-339.74874323076943,-673.3430016876928
-347.4607341354955,-687.4737965420368
-355.0586779917903,-701.4954717211376
-362.5346083973291,-715.397591527865
-369.88055894978777,-729.1697202650905
-377.08856324684126,-742.8014222356843
-384.15065488616483,-756.2822617425165
-391.0588674654342,-769.6018030884579
-397.80523458232443,-782.749610576379
-404.3817898345107,-795.7152485091499
-410.78056681966905,-808.488281189642
-416.9935991354744,-821.058272920725
-423.01292037960235,-833.4147880052702
-428.8305641497282,-845.5473907461477
-434.4385640435268,-857.4456454462273
-439.8289536586741,-869.0991164083805
-444.9937665928453,-880.4973679354774
-449.92503644371567,-891.6299643303882
-454.6147968089608,-902.4864698959843
-459.0550812862559,-913.0564489351357
-463.2379234732762,-923.3294657507123
-467.1553569676972,-933.2950846455853
-470.79941536719457,-942.9428699226255
-474.1621322694428,-952.2623858847022
-477.2355412721181,-961.2431968346872
-480.0116759728955,-969.8748670754502
-482.48256996945065,-978.1469609098625
-484.8281189423777,-985.5825354065682
-487.23160419143665,-991.7275748138507
-489.6901377430507,-996.6060342040367
-492.2008316236431,-1000.2418686494539
-494.76079785963736,-1002.659033222429
-497.36714847745645,-1003.8814829952895
-500.01699550352384,-1003.9331730403629
-502.70745096426265,-1002.8380584299757
-505.4356268860962,-1000.6200942364554
-508.19863529544784,-997.3032355321296
-510.9935882187407,-992.9114373893249
-513.8175976823982,-987.4686548803687
-516.6677757128434,-980.9988430775884
-519.5412343364997,-973.5259570533109
-522.4350855797904,-965.0739518798637
-525.3464414691387,-955.6667826295736
-528.2724140309681,-945.3284043747682
-531.2101152917014,-934.0827721877745
-534.1566572777623,-921.9538411409196
-537.1091520155738,-908.965566306531
-540.0647115315593,-895.1419027569357
-543.0204478521421,-880.5068055644608
-545.9734730037452,-865.0842298014337
-548.9208990127922,-848.8981305401816
-551.8598379057063,-831.9724628530315
-554.7874017089107,-814.3311818123107
-557.7007024488286,-795.9982424903465
-560.5968521518832,-776.9975999594658
-563.4729628444982,-757.3532092919962
-566.3261465530964,-737.0890255602646
-569.1535153041013,-716.2290038365984
-571.9521811239362,-694.7970991933247
-574.7192560390242,-672.8172667027706
-577.4518520757886,-650.3134614372634
-580.1470812606527,-627.3096384691303
-582.8020556200398,-603.8297528706986
-585.4138871803733,-579.8977597142954
-587.9796879680762,-555.5376140722476
-590.4965700095718,-530.7732710168827
-592.9616453312836,-505.628685620528
-595.3720259596347,-480.1278129555107
-597.7248239210483,-454.294608094158
-600.0171512419478,-428.1530261087966
-602.2461199487565,-401.7270220717542
-604.4088420678975,-375.04055105535787
-606.5024296257943,-348.1175681319347
-608.5239946488699,-320.9820283738121
-610.4706491635477,-293.65788685331717
-612.339505196251,-266.1690986427774
-614.1276747734031,-238.53961881451926
-615.8322699214272,-210.7934024408706
-617.4504026667465,-182.95440459415792
-618.9791850357843,-155.04658034670928
-620.415729054964,-127.09388477085193
-621.7571467507087,-99.12027293891182
-623.0005501494418,-71.14969992321747
-624.1430512775864,-43.20612079609507
-625.1817621615661,-15.313490629872888
-626.1137948278036,12.504235503122466
-626.9362613027229,40.22310253056458
-627.6462736127467,67.8191553801245
-628.2409437842983,95.26843897947674
-628.7173838438014,122.54699825629308
-629.0727058176788,149.63087813824646
-629.304021732354,176.49612355300994
-629.4084436142502,203.11877942825626
-629.3830834897908,229.4748906916581
-629.2250533853987,255.5405022708884
-628.9314653274977,281.29165909361933
-628.4994313425107,306.704406087525
-627.926063456861,331.7547881802774
-627.208473696972,356.4188502995488
-626.3437740892668,380.6726373730129
-625.3290766601689,404.4921943283421
-624.1614934361013,427.8535660932098
-622.8381364434874,450.7327975952881
-621.3561177087506,473.1059337622496
-619.7125492583139,494.94901952176815
-617.9045431186006,516.2380998015158
-615.9292113160344,536.9492195291651
-613.7836658770381,557.0584236323896
-611.465018828035,576.5417570388613
-608.9703821954486,595.3752646762525
-606.296868005702,613.5349914722382
-603.4415882852184,630.9969823544895
-600.4016550604213,647.7372822506804
-597.1741803577338,663.731936088483
-593.7562762035792,678.9569887955689
-590.1450546243807,693.3884852996125
-586.3376276465618,707.0024705282863
-582.3311072965455,719.7749894092627
-578.1226056007554,731.6820868702149
-573.7092345856142,742.699807838816
-569.0881062775459,752.8041972427376
-564.2563327029732,761.9713000096532
-559.2110258883198,770.1771610672369
-553.9492978600083,777.3978253431582
-548.4682606444625,783.609337765093
-542.7650262681057,788.7877432607127
-536.836706757361,792.9090867576915
-531.0346969407693,796.0254121449331
-525.7059213033065,798.2178126469643
-520.8407863560474,799.5059071948898
-516.4296986100677,799.909314719814
-512.4630645764422,799.4476541528416
-508.9312907662463,798.1405444250767
-505.8247836905553,796.0076044676241
-503.1339498604444,793.0684532115881
-500.84919578698856,789.3427095880733
-498.96092798126335,784.8499925281843
-497.4595529543438,779.6099209630254
-496.3354772173053,773.642113823701
-495.57910728122283,766.9661900413158
-495.1808496571716,759.6017685469743
-495.1311108562272,751.5684682717811
-495.42029738946445,742.88590814684
-496.03881576795874,733.5737071032564
-496.97707250278523,723.651484072134
-498.22547410501943,713.1388579845782
-499.77442708573614,702.0554477716926
-501.6143379560108,690.4208723645821
-503.7356132269185,678.2547506943512
-506.1286594095347,665.5767016921043
-508.78388301493436,652.4063442889459
-511.69169055419286,638.7632974159803
-514.8424885383854,624.6671800043124
-518.2266834785871,610.1376109850464
-521.8346818858734,595.1942092892871
-525.6568902713192,579.8565938481383
-529.683715146,564.1443835927055
-533.905563020991,548.0771974540924
-538.3128404073673,531.6746543634035
-542.895953816204,514.9563732517438
-547.6453097585767,497.9419730502175
-552.5513147455603,480.6510726899289
-557.6043752882299,463.1032911019828
-562.7948978976613,445.3182472174836
-568.1132890849293,427.31555996753565
-573.549955361109,409.1148482832436
-579.095303237276,390.7357310957117
-584.7397392245053,372.19782733604484
-590.473669833872,353.52075593534755
-596.2875015764516,334.7241358247237
-602.1716409633193,315.8275859352781
-608.1164945055501,296.85072519811547
-614.1124687142193,277.8131725443399
-620.1499701004022,258.7345469050563
-626.2194051751738,239.63446721136887
-632.3111804496098,220.53255239438232
-638.4157024347849,201.44842138520082
-644.5233776417747,182.40169311492912
-650.6246125816542,163.41198651467136
-656.7098137654987,144.49892051553252
-662.7693877043832,125.68211404861718
-668.7937409093834,106.98118604502895
-674.773279891574,88.41575543587328
-680.6984111620307,70.00544115225391
-686.5595412318282,51.76986212527599
-692.3470766120422,33.72863728604382
-698.0514238137478,15.90138556566113
-703.6629893480199,-1.6922741047662129
-709.1721797259343,-19.03272279413501
-714.5694014585655,-36.10034157134004
-719.8450610569894,-52.875511505276904
-724.9895650322808,-69.33861366484138
-729.993319895515,-85.47002911892875
-734.8467321577675,-101.25013893643452
-739.5402083301133,-116.65932418625434
-744.0641549236273,-131.67796593728326
-748.4089784493852,-146.2864452584177
-752.5650854184622,-160.46514321855264
-756.522882341933,-174.1944408865831
-760.2727757308734,-187.45471933140527
-763.8051720963585,-200.22635962191458
-767.1104779494633,-212.48974282700658
-770.1790998012632,-224.2252500155766
-773.0014441628335,-235.41326225651983
-775.5679175452493,-246.03416061873276
-777.8689264595859,-256.0683261711101
-779.8948774169183,-265.4961399825473
-781.636176928322,-274.2979831219404
-783.083231504872,-282.4542366581842
-784.2264476576431,-289.9452816601742
-785.0562318977115,-296.7514991968072
-785.562990736152,-302.8532703369776
-785.7371306840397,-308.2309761495814
-785.5690582524501,-312.8649977035142
-785.0491799524578,-316.73571606767035
-784.1679022951387,-319.82351231094646
-782.9156317915675,-322.1087675022379
-781.2827749528201,-323.5718627104401
-779.259738289971,-324.1931790044485
-776.8369283140959,-323.95309745315893
-774.0047515362697,-322.83199912546615
-770.7536144675676,-320.81026509026606
-767.0739236190653,-317.8682764164552
-762.9560855018374,-313.9864141729266
-758.3905066269596,-309.14505942857824
-753.3675935055068,-303.3245932523042
