x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9
-854.0157822815721,-38.57838268939505,147.52448276643162,-278.5063501411551,-19.558198991860486,-289.2227846927417,553.9607024121142,151.65450280812456,334.8203925384704,587.8527284878302,-485.011591881377,-113.28312579712322,767.943611989306,696.0913826398132,-718.3200604377598,-920.9481367424868,832.2540554896267,635.4454783272879,67.03282412365144,297.96064328805005,368.5350002740564,156.33021463828356,-106.12665948234891,12.331786708641644,477.5545167667624,352.62881686219475,-681.4689040934085,7.015663902614157,-613.493602119176,-184.31918198229008
-844.0991270456379,-42.24052275537975,149.4251637856717,-275.48126780859354,-16.308540313232772,-281.18256015182857,557.4363468350742,156.32402334066933,328.0826193852869,586.0887793103086,-480.7396602115248,-105.41338750364795,768.7132555432869,697.6744226951324,-709.7760127087655,-925.1116846988881,824.9613002147333,626.7955223920064,62.19680452511145,293.76552722853467,366.5298570767015,146.10676497126826,-93.41102146425769,15.61136235322147,474.67700710130003,346.2166812158487,-682.2297492041668,10.251628697601678,-599.7060419675145,-190.00235960318665
-833.5162673118617,-45.896960258494914,150.919091273682,-272.7485484602609,-12.7425716984999,-272.8170808032118,560.6798726611511,160.71550909086184,321.5905591355862,584.7027672949268,-476.8131695737965,-97.60475926637073,769.4712258689086,699.1273878075884,-700.5699815914021,-928.802598760304,817.2488708324671,617.6997742792378,57.20737780966303,289.1064006920586,364.659210451387,135.82192383547775,-80.4659132018657,19.285523129913415,472.1964468214338,340.0883332626183,-682.9105319851947,13.049084833190783,-585.367273267718,-195.54578341597482
-822.2855857055332,-49.547261144070596,152.014022002763,-270.3036145813677,-8.868945040871967,-264.13420241048306,563.6946293407568,164.8326471308516,315.3427753021846,583.6865472458994,-473.22467603222947,-89.8586550374372,770.2164232136233,700.4535101281011,-690.7208266321302,-932.0310475238834,809.1283341887109,608.1726002932526,52.07117879326094,283.99471099707125,362.9210930157704,125.48040594463902,-67.30043605773115,23.34371472738011,470.1051090689938,334.23784468624785,-683.5112533479745,15.415704190989722,-570.4938198653923,-200.95067475588678
-810.4254648519421,-53.190991357436836,152.71771274521515,-268.14188865712475,-4.696312233559067,-255.1417807372338,566.4839663243034,168.67912453278814,309.33783139789875,583.0319739674404,-469.96673565086076,-82.17648876899315,770.947747824883,701.6560218075894,-680.2474073774109,-934.8071995867754,800.6112571293478,598.2283667383222,46.79484229185995,278.4419054620219,361.31353738750863,115.08692601247901,-53.9236913944122,27.77538283428419,468.39526698581045,328.6592871704825,-684.0319142039883,17.359158652606798,-555.1022056061431,-206.21825495815466
-797.9542873763794,-56.82771684392369,153.03792027333895,-266.25879317274246,-0.23332516977129636,-245.847671547056,569.0512330622031,172.25862836882095,303.57429093554515,582.7309022637645,-467.03190449372795,-74.55967441318444,771.6640999501401,702.7381549969729,-669.1685833737057,-937.1412235461287,791.7092065002612,587.881439918718,41.38500312141481,272.45943140536,359.83457618425894,104.64619875272493,-40.344780574467116,32.56997313928831,467.0591937137139,323.3467323990668,-684.4725154647184,18.887120099650232,-539.2089543355767,-211.3497453580107
-784.8904359041339,-60.4570035488612,152.98240135943493,-264.6497506134317,4.511364257281256,-236.2597306035412,571.3997790048679,175.57484571109964,298.05071742794036,582.7751869390855,-464.412738624868,-67.00962592215673,772.3643798368462,703.7031418471711,-657.5032141674754,-939.0432879990929,782.4337491473342,577.1461861387108,35.848296097880294,266.05873614553514,358.4822420236785,94.16293887910362,-26.572804960453947,37.71693133105511,466.0891623945346,318.29425205574563,-684.8330580416471,20.007260413728332,-522.8305898992986,-216.34636729068697
-771.2522930604966,-64.07841741757943,152.55891277580346,-263.310183464403,9.529104154388499,-226.3858136702811,573.5329536027101,178.6314636317737,292.7656743879006,583.1566827976179,-462.1017941083182,-59.527757248055885,773.047487732454,704.5542145091035,-645.2701593051814,-940.5235615428165,772.7964519164499,566.036971702572,30.191356037211158,259.25126700099645,357.2545675234245,83.64186110534223,-12.61686591493098,43.20570309824722,465.4774461701028,313.49591782426353,-685.1135428462566,20.727251476449347,-505.9836361429148,-221.20934209141572
-757.0582414707567,-67.69152439540842,151.77521129474505,-262.23551421086694,14.81124262834033,-216.23377651086741,575.4541063061417,181.4321692029926,287.71772532824286,583.8672446435763,-460.0916270081159,-52.115482343027516,773.7123238844149,705.2946051336892,-632.4882783332848,-941.5922127744487,762.8088816534911,554.5681629145727,24.420817755362176,252.04847129019342,356.14958530115416,73.08768014516768,1.5139351995435986,49.02573412952729,465.2163181822487,308.94580138836534,-685.3139707900289,21.05476516942157,-488.6846169120312,-225.9398910954291
-742.3266637602048,-71.29589042767824,150.63905368856027,-261.42116533803426,20.349127785926655,-205.81147488889184,577.166586565575,183.98064949690595,282.90543376178334,584.8987272811747,-458.3747933882984,-44.77421515921756,774.3577885401816,705.927545871848,-619.1764307982468,-942.2594102911388,752.4826052043416,542.7541260789837,18.543316068288064,244.4617963315755,355.16532797452464,62.505110712307086,15.810497020411633,55.16647011355794,465.29805157280265,304.63797443179595,-685.4343427844466,20.997473374253243,-470.9500560522538,-230.53923563795928
-727.0759425541305,-74.89108145971892,149.15819672954945,-260.8625593311156,26.134107733937405,-195.1267645679458,578.6737438314218,186.28059158566322,278.3273632013386,586.2429855146274,-456.9438493129029,-37.505369648771676,774.9827819472059,706.4562688744991,-605.3534762465284,-942.5353226900353,741.8291894148839,530.6092275000765,12.56548579194363,236.502689443592,354.29982816119303,51.89886752048742,30.263718185115007,61.61735673900188,465.71491948359505,300.56650863829987,-685.4746597409916,20.563047972552642,-452.79647740918796,-235.0085970542385
-711.3244604778241,-78.4766634368605,147.34039719001322,-260.5551186753215,32.15753057916243,-184.1875013116214,579.9789275540945,188.33568254141397,273.9820771597251,587.8918741481486,-455.7913508459664,-30.31035976383567,775.5862043529397,706.8840062925617,-591.0382742245907,-942.4301185682876,730.8602011310016,518.1478334821221,6.493961742283648,228.18259794469236,353.5511184788166,41.27366528343577,44.86449733109538,68.36783969452162,466.45919505645617,296.72547569162185,-685.4349225711462,19.759160845928058,-434.2404048284404,-239.34919667949882
-695.0906001565751,-82.05220230443304,145.19341184225192,-260.49426585586275,38.41074442839171,-173.00154088350993,581.085487184005,190.14960943630774,269.86813914975943,589.837247985953,-454.90985405152657,-23.19059945655524,776.1669560048356,707.2139902769557,-576.2496842788948,-941.9539665230445,719.5872071985775,505.38431032939167,0.33537873526280393,219.51296915332588,352.9172315450525,30.63421871487901,59.60373309579478,75.40736466877993,467.5231514332162,293.1089472755068,-685.3151321863927,18.593483875987733,-415.2983621556163,-243.56225584897248
-678.3927442156739,-85.61726400776661,142.72499745856612,-260.67542335794985,44.885097388415126,-161.57673904720332,581.9967721715658,191.72605934249398,265.98411268425815,592.0709618322546,-454.2919149936204,-16.14750267907626,776.7239371503453,707.4494529786002,-561.0065659559024,-941.1170351514554,708.0217744634949,492.3330243461563,-5.903628413164089,210.50525038794203,352.3961999775581,19.985242528544358,74.4723241166548,82.72537735043943,468.8990617557056,289.71099507369945,-685.1152894982134,17.07368894433993,-395.9868732363219,-247.64899589789164
-661.2492752804105,-89.17141449219119,139.94291081125624,-261.0940136667935,51.571937566022534,-149.92095156629316,582.7161319671885,193.0687193321223,262.3285612760377,594.5848704912679,-453.9300897362852,-9.182483383544458,777.2560480369209,707.5936265484145,-545.3277788020739,-939.9294930506688,696.175469771637,479.0083418366871,-12.216424887042237,201.1708889669903,351.9860563939904,9.331451438158721,89.46116903111738,90.3113234281627,470.57919916575446,286.52569076994433,-684.8353954180902,15.207447932592931,-376.32246191616304,-251.61063816148848
-643.6785759760746,-92.71421970303692,136.8549086726228,-261.74545926760436,58.4626130680039,-138.04203420437105,583.2469160212855,194.18127647734224,258.90004843791456,597.3708287672068,-453.81693434355816,-2.2969555221055273,777.7621889120145,707.6497431373184,-529.2321823638708,-938.4015088178339,684.0598599688869,465.4246291052554,-18.59637587041695,191.52133220891992,351.6848334120064,-1.3224398425508426,104.56116647662432,98.1546485906124,472.5558368051933,283.5471060479863,-684.4754508575058,13.002432722355021,-356.3216520407455,-255.44840397499513
-625.6990289279565,-96.24524558563382,133.46874781496626,-262.625182645593,65.54847200114912,-125.94784272502878,583.5924737842689,195.06741785030323,255.69713768270526,600.4206914642859,-453.9450048794767,4.507666953094702,778.2412600230783,707.6210348962311,-512.7386361877542,-936.5432510501,671.6865119011278,451.5962524561321,-25.03684654733342,181.56802743218032,351.4905636492636,-11.971716599857315,119.76321509061748,106.2447985264512,474.8212478158522,280.76931259157016,-684.0354567279423,10.466315195234447,-336.0009674556752,-259.1635146736439
-607.329016761346,-99.76405808531189,129.7921850105871,-263.7286062859701,72.82086247224805,-113.64623289185803,583.7561547065509,195.73083052315488,252.71839252322638,603.7263133867195,-454.3068574080779,11.229970089910474,778.6921616175646,707.510733976072,-495.86599982018555,-934.3648883446159,659.0669924142427,437.5375781935885,-31.53120210183689,171.32242195522102,351.40127972341907,-22.61166412003371,135.05821351053854,114.57121892434172,477.36770533956167,278.18638208444065,-683.5154139408816,7.606767232839513,-315.3769320065581,-262.7571915926668
-588.5869221015332,-103.27022314740127,125.83297703178576,-265.0511526739463,80.27113258809071,-101.14506046845041,583.7413082385434,196.1752015680467,249.9623764722944,607.2795493387218,-454.8950479933991,17.868539936196026,779.113793942925,707.3220725277603,-478.63313280762554,-931.8765892985305,646.2128683541147,423.26297262189576,-38.07280771797264,160.7959630964912,351.41501425212994,-33.23756768935295,150.43706037382947,123.12335547294663,480.18748251815185,275.7923862103424,-682.9153234078062,4.4314607167784565,-294.4660695389998,-266.2306560672961
-569.4911275738081,-106.76330671723191,121.5988806508628,-266.5882442947323,87.89063045546688,-88.45218121839775,583.5512838306588,196.4042180571282,247.42765304272584,611.0722541245074,-455.7021326994775,24.421962539805588,779.5050572466121,707.0582827022159,-461.0588946965357,-929.0885225089929,633.135706566627,408.78680204532486,-44.65502857978583,150.00009817444047,351.52979985305353,-43.84471259408797,165.89065431793193,131.8906538609285,483.27285249345323,273.58139665302025,-682.2351860401983,0.9480675286595499,-273.28490389860673,-269.58512943276384
-550.0600158034605,-110.24287474013396,117.09765264011862,-268.3353036335388,95.67070418116653,-75.57545090529148,583.189430933309,196.42156706254892,245.11278574733706,615.0962825482901,-456.7206675903504,30.888823948593423,779.8648517760776,706.7225966503581,-443.16214503337665,-926.0108565731525,619.8470738976629,394.12343276814715,-51.27122987132178,138.946274507518,351.7436691438469,-54.428384120511836,181.4098939802879,140.8625597769501,486.6160884072959,271.5474850962188,-681.47500274954,-2.8357404499089682,-251.84995893098431,-272.8218330243024
-530.3119694157805,-113.70849316143736,112.33704977185376,-270.2877531755761,103.60270187197955,-62.522725292723464,582.6590989969062,196.23093565645837,243.01633809894483,619.3434894142844,-457.9432087300551,37.26771021041371,780.1920777787735,706.3182465231059,-424.9617433646101,-922.6537600881578,606.3585371931055,379.28723109463346,-57.914776776625686,127.64593941417338,352.05465474216714,-64.98386755489746,196.98567799833907,150.02851890967392,490.2094634015102,269.684723223683,-680.6347744473138,-6.912291337318763,-230.17775848173852,-275.9419881771438
-510.2653710360582,-117.15972792647226,107.32482881836863,-272.44101540605504,111.67797163469588,-49.30186014428533,581.9636374718624,195.83601091100613,241.13687361036543,623.8057295267049,-459.3623121826286,43.55720737312074,780.4856355021524,705.8484644713793,-406.4765492366968,-919.0274016511581,592.6816632988375,364.2925633290551,-64.5790344797428,116.11054021285591,352.4607892656716,-75.50644818351792,212.6089050095274,159.37797694776268,494.04525061792657,267.98718271915743,-679.7145020450016,-11.273913251961595,-208.28482639647515,-278.94681622652024
-489.9386032895834,-120.59614498056868,102.06874655196377,-274.7905128101864,119.8878615761054,-35.92071122356871,581.1063958085899,195.24047989834165,239.47295579441544,628.4748576897655,-460.97053401210854,49.75590148456876,780.744425193666,705.3164826460971,-387.7254221960982,-915.1419498593023,578.8280190607426,349.1537957756832,-71.25736816471837,104.35152422201497,352.96010533201746,-85.99141129264612,228.27047365129462,168.90037957987903,498.1157231983751,266.4489352663869,-678.7141864540857,-15.912934312229225,-186.18768652080036,-281.837538507664
-469.3500488016462,-124.01731026905661,96.57655974493962,-277.3316678731806,128.22371980299798,-22.387134294165413,580.0907234575009,194.4480296906145,238.02314816391157,633.3427287076807,-462.76043028253184,55.86237859261195,780.9673471007666,704.7255331981792,-368.7272217892752,-911.0075733097394,564.8091713247036,333.8852947387889,-77.9431430155976,92.3803387601,353.5506355588619,-96.43404216855495,243.96128256108247,178.5851724946856,502.41315428468636,265.0640525491161,-677.6338285860487,-20.8216826365133,-163.90286270031984,-284.61537635580714
-448.51809019753654,-127.42278973726619,90.85602516959665,-280.05990308024843,136.67689442216363,-8.708985119666927,578.9199698690071,193.46234735997422,236.78601423167007,638.4011973846648,-464.72455705793595,61.875224745104575,781.153301470906,704.0788482785449,-349.5008075626891,-906.6344405996186,550.6366869366038,318.5014265226433,-84.62972421642579,80.20843114556034,354.23041256386193,-106.82962609751755,259.6722303763329,188.42180138084504,506.92981701869036,263.82660625108986,-676.4734293523724,-25.992486343205655,-141.4468787806395,-287.2815511061818
-427.46111010254464,-130.81214933052738,84.91489959823542,-282.9706409166005,145.23873354039205,5.105880536334801,577.597484493521,192.28711997857033,235.76011751050748,643.6421185249318,-466.8554704023579,67.79302598990083,781.3011885515365,703.3796600381135,-330.06503906280113,-902.0327203260889,536.3221327423264,303.01655743151775,-91.31047695124806,67.84724869684554,354.9974689646749,-117.17344836580673,275.39421573448755,198.39971192701987,511.6579845422175,262.7306680560528,-675.2329896645391,-31.417673550697934,-118.83625860736538,-289.8372840940203
-406.19749114196026,-134.1849549941703,78.76093980315633,-286.0593038674473,153.90058526447336,19.049606910248343,576.1266167814547,190.92603461855236,234.94402151324044,649.0573469326964,-469.1457263798352,73.614368374855,781.4099085901101,702.6312006278044,-310.43877583607207,-897.2125810862991,521.8770755877545,287.44505376968306,-97.97876640410976,55.308238732404774,355.84983737895806,-127.4607942596956,291.11813727298835,208.50834982187288,516.5899299970981,261.7703096477498,-673.912510434031,-37.0895723773819,-96.0875260261032,-292.2837966545547
-384.74561594107325,-137.540772673525,72.40190255665979,-289.32131441799976,162.65379770119745,33.11433823848199,574.5107161832201,189.38277835206978,234.33628975268542,654.638737412173,-471.58788105440505,79.33783794782133,781.4783618340791,701.8367021985373,-290.6408774289634,-892.1841914773985,507.31308231877097,271.80128184141057,-104.62795775905613,42.60284857068746,356.78555042436835,-137.68694906545707,306.83489362927725,218.73716075406674,521.7179265251626,260.93960270992545,-672.5119925723304,-43.00051094164932,-73.21720488245866,-294.6223101230172
-363.1238671251738,-140.87916831392153,65.84554463104644,-292.7520950534682,171.4897189573541,47.29221875744399,572.7531321492296,187.66103825127217,233.93548574165882,660.3781447675753,-474.17449049010446,84.96202075665403,781.5054485308955,700.9993969012313,-270.69020338793604,-886.9577200965359,492.64171978125916,256.0996079509713,-111.25141620013237,29.742525530143112,357.8026407185631,-147.8471980693642,322.53538344079584,229.07559041226398,527.0342472682412,260.23261892632456,-671.0314369909197,-49.142817361891915,-50.24181902203792,-296.85404583464
-341.35062731955173,-144.19970786068987,59.09962279861657,-296.3470682590635,180.39969713973338,61.57539270354272,570.8572141298949,185.76450138830904,233.7401729929774,666.2674238031182,-476.898110750971,90.48550284920731,781.4900689280112,700.1225168868058,-250.60561325945133,-881.5433355408601,477.87455482110215,240.35439840263638,-117.84250691138374,16.738716929221003,358.8991408791995,-157.93682655768984,338.21050534498613,239.5130844851273,532.5311653681639,259.6434299806919,-669.470844601281,-55.50881975650142,-27.177892290446707,-298.98022512465514
-319.44427914949745,-147.50195725916012,52.17189383167086,-300.10165651999625,189.37508035512502,75.95600431318636,568.8263115756286,183.69685483533,233.74891501945734,672.2984293230155,-479.75129790104177,95.90687027333546,781.4311232728785,699.2092943061805,-230.40596658997046,-875.9512064075208,463.0231542841833,224.58001950067722,-124.39459507685544,3.602870086370721,360.07308352393466,-167.951119816707,353.8511579792898,250.03908866131928,538.2009539667615,259.1661075567722,-667.8302163148965,-62.09084624386946,-4.041948533291176,-301.00206932829497
-297.42320524030083,-150.78548245466231,45.070114502509746,-304.0112823214769,198.40721671031892,90.4261978227832,566.6637739368425,181.4617856644845,233.96027533391538,678.4630161314819,-482.726608004354,101.22470907689262,781.3275118129493,698.2629613102746,-210.1101229259546,-870.1915012936666,448.09908501638563,208.79083754936482,-130.90104588059268,-9.653567679958384,361.32250127042585,-177.88536313268864,369.44823998114845,260.6430486295025,544.0358862058639,258.7947233383102,-666.1095530432483,-68.88122494238776,19.14948840382285,-302.92079978079164
-275.3057882172513,-154.04984939252654,37.802041583433564,-308.0713681487164,207.4874543121052,104.97811746874194,564.3729506639488,179.06298094792203,234.37281744916805,684.7530390327316,-485.81659712494496,106.43760530773318,781.1781347956759,697.2867500500076,-189.73694181386446,-864.2743887964466,433.11391386359196,193.00121885297006,-137.3552245066408,-23.019149051317218,362.6454267363302,-187.73484179190788,384.9926499880044,271.31441007833985,550.0282352273016,258.5233490090505,-664.3088556978187,-75.87228397044831,42.379894675289975,-304.7376378173773
-253.11041070563937,-157.2946240180828,30.375431846742835,-312.2773364869252,216.60714126727365,119.60390748747055,561.9571912073598,176.50412775779216,234.98510487803173,691.1603528309788,-489.01382132685194,111.54414501371124,780.9818924685102,696.2838926762989,-169.3052828001616,-858.2100375130098,418.0792076716859,177.22552971576414,-143.75049613904503,-36.482426709256124,364.03989253930496,-197.4948410806375,400.47528663729923,282.04261869649383,556.1702741729051,258.34605625273804,-662.42812519009,-83.05635144644262,65.63274643550386,-306.453804773284
-230.855455330755,-160.51937227666116,22.798042064738112,-316.624609821314,225.75762568261416,134.29571211537746,559.4198450174873,173.7889131662444,235.79570113332298,697.6768123304379,-492.31083667411207,116.54291424268108,780.7376850789045,695.2576213400678,-148.83400543130705,-852.008616040505,403.00653328655034,161.47813644201858,-150.08022596185054,-50.031953335325724,365.50393129700706,-207.16064628515062,415.8870485664747,292.8171201726269,562.4542761845042,258.2569167531175,-660.4673624315443,-90.42575548876246,88.89151983885866,-308.0705219837441
-208.55930471788807,-163.72366011359168,15.077629009719828,-321.1086106370932,234.9302556649166,149.04567558887098,556.7642615447436,170.92102424542833,236.80316972785835,704.2942723353231,-495.7001992307629,121.43249904249694,780.4444128743107,694.211168192234,-128.3419692537619,-845.6802929760815,387.90745755406834,145.7734053360041,-156.33777915910258,-63.65628161107673,367.035575627094,-216.72754269172015,431.2188344129726,303.6273601954021,568.8725144039296,258.2500021939336,-658.4265683336641,-97.97282421579963,112.13969103974864,-309.5890107839896
-186.2403414923285,-166.90705347420442,7.221949453988493,-325.72476141947385,244.11637932097096,163.84594214435944,553.9937902395408,167.90414806749342,238.00607417445434,711.0045876498489,-499.17446506084127,126.21148546101304,780.1009761021811,693.1477653837167,-107.84803381398739,-839.2352369168884,372.7935473201233,130.12570270199203,-162.51652091484647,-77.34396421805963,368.6328581472229,-226.19081558661907,446.46154281423486,314.46278445348173,575.4172619730116,258.3193842589311,-656.3057438079314,-105.68988574594577,135.36073619256783,-311.01049250925274
-163.91694827936644,-170.06911830382944,-0.7612398301554464,-330.4684846536664,253.30734475756708,178.68865601825124,551.111780552291,164.74197170458925,239.40297798592735,717.7996130782293,-502.7261902283848,130.87845954608366,779.7062750099675,692.0706450654353,-87.37105865844468,-832.6836164600745,357.67636943059813,114.54939484425347,-168.6098164131273,-91.08355383782512,370.2938114750508,-235.54575025612036,461.6060724077032,325.3128386355286,582.08079203358,258.4591346318547,-654.1048897658285,-113.5692681975926,158.53813145171034,-312.33618849476585
-141.60750770429203,-173.20942054779667,-8.864182070411374,-335.3352028248812,262.4945000814948,193.5659614469544,548.1215819334064,161.43818222886537,240.99244467509396,724.6712034246787,-506.34793079743037,135.43200734556297,779.2592098451222,690.9830393883092,-66.92990333359508,-826.0356002027889,342.56749073137627,99.0588480670597,-174.6110308379904,-104.86360315192353,372.01646822823494,-244.78763198649693,476.6433218308195,336.1669684302052,588.8553777274656,258.6633249964491,-651.8240071188376,-121.60329968913176,181.65535297157007,-313.5673200757609
-119.33040239239477,-176.32752615143633,-17.0791204944791,-340.3203384183294,271.66919339954427,208.47000266687763,545.026543833299,157.99646671247118,242.77303775477085,731.6112134934115,-510.0322428320156,139.87071490730526,778.7586808550974,689.8881805032579,-46.543427385899236,-819.3013567421807,327.4784780683404,83.66842867468159,-180.51352937348105,-118.67266484190597,373.79886102443254,-253.91174606402188,491.56418972102557,347.0146195261743,595.7332921964987,258.9260270364592,-649.463096778441,-129.78430833895533,204.69587690654163,-314.70510858747014
-97.1040149689651,-179.42300106007838,-25.398298330057898,-345.41931391922134,280.82277281850514,223.39292391442905,541.8300157023812,154.42051222755632,244.74332073777427,738.611498088642,-513.7716823961775,144.19316827916472,778.2035882873448,688.7893005612008,-26.230490361818724,-812.4910546753988,312.4208982873741,68.39250297139044,-186.3106772036444,-132.4992915893227,375.6390224813008,-262.9133777749681,506.3595747157632,357.84523761209846,602.7068085825093,259.2413124356296,-647.0221596561207,-138.10462226545468,227.64317941101876,-315.7507753651258
-74.94672805929244,-182.4954112190529,-33.81395880484756,-350.6275518127678,289.94658644516755,238.3268694260172,538.5353469910646,150.7140058462702,246.9018571369209,745.6639120145845,-517.5588055539534,148.39795350899567,777.5928323893168,687.6896317130573,-6.0099518078143035,-805.6148625995922,297.40631823435996,53.245437261457155,-191.99583951252583,-146.33203607572455,377.5349852164968,-271.78781240560875,521.0203754524744,368.6482683766406,609.7682000273279,259.60325287770513,-644.5011966633592,-146.5565695870219,250.48073663939599,-316.7055417439598
-52.87692428866742,-185.54432257368993,-42.31834514654727,-355.9404745841793,299.03198238632126,253.26398343805008,535.1458871497616,146.8806346407625,249.2472104650273,752.760310075453,-521.3861683693808,152.48365664465226,776.9253134084653,686.5924061097469,14.099328729652456,-798.68294911191,282.4463047551817,38.24159784915321,-197.56238148417043,-160.15945098266187,379.4847818476779,-280.5303352422165,535.5374905686007,379.413157508463,616.909739672785,260.0059200464304,-641.9002087116386,-155.13247842204834,273.192024746067,-317.5706290592047
