x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9
-8.504145011339562643e+02,-4.677139483442840628e+01,1.421144790714315604e+02,-2.824769453649890352e+02,-1.957971019111323585e+01,-3.127824227533561725e+02,5.540918187473448597e+02,1.371147887389929281e+02,3.333759173075027320e+02,5.905635255483946366e+02,-4.863409965074336583e+02,-1.067451895501473302e+02,7.870196929389890101e+02,6.889226869502865611e+02,-7.317605501516958384e+02,-9.241772685018862603e+02,8.251675615228027709e+02,6.331264153319149273e+02,6.134694405088669100e+01,2.998028531126644225e+02,3.538617067958570601e+02,1.663055534522890468e+02,-9.772696797127559876e+01,1.776794458858045189e+01,4.946109335555235589e+02,3.521152896703781039e+02,-6.835701690033569093e+02,3.285204490126092480e+01,-6.048034311121460860e+02,-1.858987669463939483e+02
-8.575675276022111575e+02,-3.570933696337586127e+01,1.443068484825497251e+02,-2.973326962907381130e+02,-9.579397125301532867e+00,-2.716975364065187364e+02,5.382916818484989108e+02,1.679541366812556760e+02,3.337314446616533132e+02,5.837456190107156999e+02,-4.691397410458666286e+02,-1.006742474980160296e+02,7.678563182973166477e+02,6.831653115781768975e+02,-7.005625887306475761e+02,-9.281207571878748013e+02,8.220768234385353708e+02,6.206943541695582098e+02,6.396937441683597569e+01,3.014394528883257180e+02,3.518489556855589626e+02,1.431256147042604994e+02,-9.748454724957439055e+01,1.058924647698360566e+01,4.758162654267342191e+02,3.466860916845624843e+02,-6.902901110116380323e+02,1.210686791407355045e+01,-5.962099217874122132e+02,-1.954948282097118692e+02
-8.465867574110019405e+02,-6.020042888188243069e+01,1.509285065102637873e+02,-2.682637755016067445e+02,-1.819034391489246971e+01,-2.749099614366697324e+02,5.552197768892930299e+02,1.521718934630352749e+02,3.205234170109844740e+02,5.667953856633549776e+02,-4.711153318459677166e+02,-1.155358996646270526e+02,7.865025478696062464e+02,6.827967986863379792e+02,-6.905721199682892575e+02,-9.152106703428387391e+02,8.202246488456280531e+02,6.198509932618960647e+02,7.109117364301989994e+01,2.757798634363640531e+02,3.721393412028431840e+02,1.359590901124168454e+02,-7.965933003763876741e+01,1.610992290414225536e+01,4.606359630059451433e+02,3.296661323866910038e+02,-6.812463244124619450e+02,1.089062099745295065e+01,-5.712062017108653436e+02,-2.195599161809642226e+02
-8.143943592761226000e+02,-6.285144446302409449e+01,1.490398554067079431e+02,-2.628250573003123236e+02,2.033990852937330729e+00,-2.635400047043580116e+02,5.654536182830918278e+02,1.684056108354905348e+02,2.992785319956477110e+02,5.883047899756249990e+02,-4.633600245882080912e+02,-9.177045059635099733e+01,7.845883470598270151e+02,7.148152353860339190e+02,-6.867317246436192590e+02,-9.156415823460872616e+02,8.049592268863312938e+02,6.018550781618455403e+02,4.525918519710991461e+01,2.864746164064634399e+02,3.594747770501601849e+02,1.320016133466675967e+02,-7.016207099902685229e+01,3.591339593046538425e+01,4.564728171111203210e+02,3.328572231351282653e+02,-7.000271245043385306e+02,1.560378739043598983e+01,-5.543982604022351097e+02,-2.023086060662107286e+02
-8.239431804705699278e+02,-5.605252756178802542e+01,1.656197715808748967e+02,-2.648010956285836528e+02,-5.145786543247981015e+00,-2.453537767908390208e+02,5.531804937925973036e+02,1.641445789821619883e+02,2.905451698480013079e+02,5.814492651764962829e+02,-4.798164533895985073e+02,-6.836349218241969083e+01,7.712256432757517359e+02,6.969502705660987658e+02,-6.778160843021149731e+02,-9.591271693608430269e+02,7.990051309289269739e+02,5.882410761287185323e+02,5.278264930283641831e+01,2.797451299862942165e+02,3.594520182455396480e+02,1.146623036282006325e+02,-4.726538904339262359e+01,1.839983545113535612e+01,4.860215678181857584e+02,3.196271496331891058e+02,-6.887602194608193713e+02,2.423012094066741184e+01,-5.508232534671655003e+02,-2.220526178786163030e+02
-8.093716685263349291e+02,-5.819684969228770655e+01,1.425263929903857729e+02,-2.802169389065799123e+02,-1.142779217786964274e+01,-2.513259965188350122e+02,5.629316309949430206e+02,1.709514512431264848e+02,2.993250292747509320e+02,5.680910022350090003e+02,-4.780816295951013899e+02,-8.986790496810186823e+01,7.694217712787916525e+02,7.140348554727225974e+02,-6.699648723522020646e+02,-9.349603086537586023e+02,7.926047065123773336e+02,5.901073312575488217e+02,3.891305173748961721e+01,2.608727493786552145e+02,3.646586630878454685e+02,1.026739415267139606e+02,-4.786624353547554023e+01,3.493396601769512699e+01,4.590778956110131617e+02,3.204964999813076929e+02,-6.708925235952436879e+02,2.649864107147937631e+01,-5.272674972426455042e+02,-2.142774519802622422e+02
-7.862279877527248573e+02,-5.800735487324389794e+01,1.476531118598060743e+02,-2.701725648927501879e+02,7.120417834369448862e+00,-2.446119922012858865e+02,5.910358424741384624e+02,1.816144246624209586e+02,2.951046068008973293e+02,5.852724495083970169e+02,-4.380875390086188759e+02,-6.787865127957299194e+01,7.732333272885043698e+02,6.965840977174217414e+02,-6.644548907485661857e+02,-9.352576236605256099e+02,7.679698018823908114e+02,5.831212486479513473e+02,2.856837419266131661e+01,2.636914482119249783e+02,3.664859937263507277e+02,1.014418619543607036e+02,-3.954725481329909087e+01,3.418504974717536271e+01,4.729202233146511389e+02,3.191040792479307697e+02,-7.043118398005353811e+02,1.160148118943973472e+01,-5.147859881349951365e+02,-2.049641418324883375e+02
-7.649831130745362771e+02,-5.188962975863921656e+01,1.546655806777886255e+02,-2.827825975539988690e+02,2.864099999313950207e+01,-2.485027938742959179e+02,5.982606625815739108e+02,1.925087875913770574e+02,2.984111124420062993e+02,6.032531527181708952e+02,-4.730447842127176727e+02,-6.488152243320030266e+01,7.639608032786239846e+02,7.047038299745522636e+02,-6.386917816839762736e+02,-9.499274805233262668e+02,7.749796023278862549e+02,5.729753107763377784e+02,4.113278980394472484e+01,2.641966163994346175e+02,3.703108716425391549e+02,8.358610149695618929e+01,1.665286217607231833e+00,3.326592815298937467e+01,4.610331443540853797e+02,3.068170334918772824e+02,-6.843406553947382918e+02,3.368490347718548605e+01,-4.988762747111246654e+02,-2.360678056211106650e+02
-7.612903714596982354e+02,-6.562278437802456210e+01,1.687785487905038622e+02,-2.442730491838008220e+02,7.222992256356856267e+00,-2.236707450793935550e+02,5.731596244740721886e+02,1.807115821448495865e+02,2.778174108395856479e+02,5.781387139700988200e+02,-4.517985806584272837e+02,-2.716744301526041028e+01,7.863242050669222181e+02,7.128338705168679326e+02,-6.468692867704892251e+02,-9.587557441092133104e+02,7.505455226649953602e+02,5.540796595733028198e+02,2.162167793557720685e+01,2.528148882592790301e+02,3.391742073643583240e+02,6.982153377376695857e+01,-8.705439993160215550e-01,4.842444622057083592e+01,4.594122728357439769e+02,3.232523965571000986e+02,-6.985354505822483588e+02,1.547683079506683157e+01,-4.829422911971006442e+02,-2.332745115288480804e+02
-7.424895839402859110e+02,-8.815753774995538095e+01,1.526189261097684948e+02,-2.631962706397123384e+02,1.506414078608607987e+01,-2.079469074520437744e+02,5.753755225336601598e+02,1.934100043230472181e+02,2.917096706794558258e+02,5.951535881101908672e+02,-4.781351969781030107e+02,-2.325528105038088000e+01,7.676831893662750872e+02,7.188026607245042214e+02,-6.167835590220903441e+02,-9.423548184790125788e+02,7.652326559100969234e+02,5.372349635520753282e+02,1.504963573029548307e+01,2.531755104967701584e+02,3.638888672097970129e+02,5.387119912282385314e+01,1.638140239399210074e+01,7.479538882202007244e+01,4.677683219894394711e+02,3.163968415914694674e+02,-6.914267241878022787e+02,2.385098637582868264e+01,-4.571634796533111285e+02,-2.226903517842893336e+02
-7.305607341397753771e+02,-7.877149200922978878e+01,1.339850934418601867e+02,-2.606182358086889508e+02,1.460565945045544467e+01,-1.708043535905953547e+02,5.862666837184470978e+02,1.821337003111388526e+02,2.877493224507185232e+02,6.042051044100560375e+02,-4.507056550071513925e+02,-3.446337738835200071e+01,7.632908838548424910e+02,6.922597885379423133e+02,-6.137065574349625194e+02,-9.507851165179621376e+02,7.428360946019590756e+02,5.379308567648604367e+02,1.693057012872077749e+01,2.506917929098242723e+02,3.474213030561203368e+02,3.807262472339424164e+01,5.431016687813044541e+01,6.145067479788703224e+01,4.644775340994425505e+02,3.082988887016827562e+02,-6.818927211880634331e+02,2.854804658395965333e+01,-4.647605498745726322e+02,-2.305782041147298287e+02
-7.225865916989044990e+02,-7.183653066853396751e+01,1.408418008067445442e+02,-2.612011443468470020e+02,1.645335373172528648e+01,-1.996762737508287273e+02,5.894921524767333949e+02,1.766239610515226559e+02,2.727904767744501555e+02,6.009747112087752612e+02,-4.704663994754149030e+02,-2.349345430667655421e+01,7.783995711790493033e+02,6.989171028872151510e+02,-5.913607853659918874e+02,-9.459517352061006932e+02,7.454041631983857314e+02,5.156992849932224772e+02,1.168355599982401039e+01,2.362114293588264502e+02,3.543038414823566313e+02,3.230383083629484986e+01,3.993500820911748406e+01,6.397638874159434152e+01,4.815545066771235270e+02,2.815113372087917014e+02,-6.824446509118754420e+02,2.829437186679199456e+01,-4.293036729245060314e+02,-2.473794648985120830e+02
-7.110479487200672111e+02,-8.454934761079537964e+01,1.511705895589217334e+02,-2.584097287985740650e+02,3.870443898521234871e+01,-1.769011972680572455e+02,5.779472045186623745e+02,1.951098195634047556e+02,2.778160571702132415e+02,5.759610767412350469e+02,-4.660784843773390094e+02,-2.404182121143813333e+01,7.991347951626452186e+02,7.063713156417622940e+02,-5.681029772026806768e+02,-9.255479219997091604e+02,7.247570517958179153e+02,5.045668755100701901e+02,-3.378755848675692341e+00,2.211396643519931899e+02,3.482543679217655495e+02,3.110332270570167168e+01,4.038598816372099520e+01,9.300619507545953013e+01,4.621017829385807545e+02,3.055157669546548505e+02,-6.836102110643965943e+02,2.238929655303504518e+01,-4.075020089119655609e+02,-2.339941051500202889e+02
-6.790698076698071191e+02,-9.242098869423232088e+01,1.617387036991475213e+02,-2.649185199584238717e+02,5.617299178348090294e+01,-1.558790389029099401e+02,5.792183523049495761e+02,1.963500403381372621e+02,2.488166757738943318e+02,5.860809987967182906e+02,-4.588134587932598265e+02,-1.585437624108913290e+01,7.810876179581689485e+02,6.974987284181078167e+02,-5.573748709365758032e+02,-9.286662218125455865e+02,7.151617382168327595e+02,5.081545049830043581e+02,-6.137728637285642108e-01,2.174987529571625942e+02,3.458902711063892070e+02,2.713056806271387700e+01,5.864365056087164874e+01,9.211582045033334509e+01,4.715161832226685874e+02,2.830499068130454816e+02,-6.879704463578036666e+02,1.362404286892500060e+01,-4.066856630726726394e+02,-2.336046869418992458e+02
-6.583900775238163305e+02,-7.489370673117205968e+01,1.334761360015643845e+02,-2.555199252527128806e+02,4.691566482489402290e+01,-1.590626895711598934e+02,6.095770002824727953e+02,2.056686009141678824e+02,2.542004497303444168e+02,5.894260625426804836e+02,-4.518212471394485874e+02,-2.987999285435407515e+01,7.803898788685152113e+02,7.098644634020361082e+02,-5.321093951464016527e+02,-9.423394385730085787e+02,7.004395415996102656e+02,4.878903303353189926e+02,-3.234310411357812498e+00,1.916956798580110899e+02,3.510147445484577133e+02,-1.865223394291696479e+00,8.812481459576639509e+01,7.528209755281527293e+01,4.617694886463476678e+02,2.844579158668859691e+02,-6.888799948785110701e+02,5.161720046316226274e+00,-3.927574293181068015e+02,-2.647645843695577810e+02
-6.615236089962713777e+02,-9.859610702148964378e+01,1.528949397969183792e+02,-2.444031317931884928e+02,3.587247120061131511e+01,-1.327231734793495832e+02,6.026998044372539880e+02,1.916891815540731159e+02,2.569512495600443458e+02,5.967183887138842238e+02,-4.642454076298777181e+02,4.072036556277712549e+00,7.844427193582508835e+02,7.065352450682801191e+02,-5.271036641595827632e+02,-9.469066894727654926e+02,6.872134462268378456e+02,4.723828665450607787e+02,-1.331178417365668309e+01,2.092114586290053921e+02,3.509420653962102961e+02,-1.609393727914728789e+00,1.133647890205153033e+02,1.018802865752215325e+02,4.696320101720951925e+02,2.753590578217218194e+02,-6.831888732229712105e+02,1.753620112020559674e+01,-3.473453672776410599e+02,-2.541628173621635369e+02
-6.216727307800756535e+02,-9.372050322316579241e+01,1.301157425111781549e+02,-2.540459978390724132e+02,5.904481139195789297e+01,-1.259260535872896725e+02,5.921431839671113266e+02,1.975859144158768288e+02,2.560364173363083751e+02,6.280494479535897199e+02,-4.419116664877716403e+02,4.716469189537421336e+00,7.612592963737912442e+02,6.902718164773338003e+02,-5.258447975137127059e+02,-9.424355725685868492e+02,6.563740111167950317e+02,4.507533077533669825e+02,-4.560099910160906234e+01,1.728802662876747434e+02,3.438848549555665386e+02,-3.656402991156166848e-01,1.260436388798189995e+02,1.154786698853684328e+02,4.610440921384303579e+02,2.861456554938533827e+02,-6.924494203059725805e+02,3.549910144593036421e+01,-3.435046294078432538e+02,-2.606262887468166696e+02
-5.888412420596407628e+02,-1.083056111516453228e+02,1.270010132581902269e+02,-2.500079594327655457e+02,5.618001611307825982e+01,-1.101170897054517042e+02,5.786697725287808680e+02,1.969006204701271940e+02,2.429247495581132057e+02,6.125600678421877774e+02,-4.622754435587690978e+02,5.942682424800075580e+00,7.796309875506277649e+02,7.139363649582842299e+02,-5.048404922989950023e+02,-9.418483868318968462e+02,6.584994880868184737e+02,4.337755046251340900e+02,-2.183603588549619445e+01,1.734513573618201292e+02,3.552153586050512786e+02,-4.260488181621970227e+01,1.205049919505999299e+02,1.216180816451829116e+02,4.889684094153217302e+02,2.731347627840679024e+02,-6.803967993335294295e+02,1.460184902472252588e+01,-3.145650885026347510e+02,-2.579977898333825124e+02
-5.880262829466440735e+02,-1.041774204774401937e+02,1.461426201165070040e+02,-2.734523911210414440e+02,8.757731561923384334e+01,-1.018506022901040495e+02,5.808131620001366855e+02,1.931630276645439608e+02,2.597956487190791108e+02,6.025539047425017998e+02,-4.432907491347329483e+02,3.083763393138627862e+01,7.821953216271803058e+02,7.000933925952689378e+02,-4.813695680856097283e+02,-9.430663885993305939e+02,6.405055782234401249e+02,4.161493101633116112e+02,-6.348614703332298603e+01,1.508539503175801144e+02,3.564747547668537209e+02,-1.659975234798815791e+01,1.599620769619266696e+02,1.171018726889608956e+02,5.099325211318808897e+02,2.759931140184581295e+02,-6.691374939436370823e+02,-9.494171263808386385e+00,-2.997956919367702540e+02,-2.542015058917492354e+02
-5.866506968293970203e+02,-8.501986775092318283e+01,1.063268910942372401e+02,-2.785335438204199932e+02,9.334831274190716499e+01,-7.998869466207189305e+01,5.916285103463727637e+02,1.820523576768072473e+02,2.584862230682467157e+02,6.249033119153966709e+02,-4.484287478510311189e+02,3.242936880464148430e+01,7.704310442897067333e+02,7.124269903915969735e+02,-4.723204390528644012e+02,-9.098019176173265805e+02,6.275601053546254207e+02,4.015072536504388268e+02,-4.746685818013902747e+01,1.470779411693965244e+02,3.527900817329397682e+02,-5.700948129986169022e+01,1.758304502075178561e+02,1.247636893507046523e+02,4.845870266208592625e+02,2.780433101802862552e+02,-6.888880613335683165e+02,-7.364382915397190033e+00,-2.756288143719926893e+02,-2.753226174298074511e+02
-5.650764531700382349e+02,-9.531181142862911315e+01,1.153406632660034035e+02,-2.573445361000140679e+02,9.048820908816865938e+01,-6.025929172179912996e+01,5.816435891078169789e+02,1.992217833850252759e+02,2.394995226770041654e+02,6.339649003568727039e+02,-4.697058670362503676e+02,3.367198186293671824e+01,7.824444354333996898e+02,7.058779581491102135e+02,-4.520638752305866888e+02,-9.316426147441067087e+02,6.149058606034918739e+02,3.900724238167906606e+02,-3.493703859469748352e+01,1.467162056177230625e+02,3.365883782012526240e+02,-5.098683698955597521e+01,1.833591936844319719e+02,1.483144678173779312e+02,4.938980968133662373e+02,2.665163540042141790e+02,-6.688621077702501907e+02,1.655009708081101039e-02,-2.458229679032601211e+02,-2.822112662472483180e+02
-5.248260423927077909e+02,-1.151311623044517347e+02,1.248853897392138776e+02,-2.560591981996327604e+02,1.018833313728451202e+02,-5.934121472712388368e+01,5.936547570906736837e+02,1.983561194698959582e+02,2.268090103400040221e+02,6.267723962560925202e+02,-4.560516746749974573e+02,4.084440850849525617e+01,7.638449064592598461e+02,6.949545954345459222e+02,-4.221695919128225682e+02,-9.206622285899638882e+02,6.097678301322873722e+02,3.827117203471241851e+02,-8.156473007220506588e+01,1.433589751717078400e+02,3.501161627120729349e+02,-5.635972561969464323e+01,1.899259118258870274e+02,1.509877075133299229e+02,4.876130939955556869e+02,2.726782164870402880e+02,-6.985464523363085618e+02,5.016800720992822704e+00,-2.267856462918311422e+02,-2.638079050173061546e+02
-5.200452471580322253e+02,-1.072751721094090556e+02,1.278619003297571055e+02,-2.606361425872521522e+02,1.096863987326608623e+02,-6.076090416815290496e+01,5.716931427074273415e+02,2.068072657517855930e+02,2.501830632093702889e+02,6.264763354634187635e+02,-4.639792882054807137e+02,4.952315631988182076e+01,7.706206443657642922e+02,7.177546273960541612e+02,-4.011638460697815844e+02,-9.162439467693811821e+02,5.752592881240555016e+02,3.541969664337159998e+02,-6.976397033849995921e+01,1.039921267063332238e+02,3.529055263714103603e+02,-8.536968881192433400e+01,2.021265256000374677e+02,1.547883339947629793e+02,5.030876006816395147e+02,2.819772925058527449e+02,-6.763361929709882361e+02,-6.031274262815132126e+00,-2.145352355398069051e+02,-2.757669490420247485e+02
-4.811787361826929441e+02,-1.043877540750973765e+02,8.684612849004298596e+01,-2.826379161030919818e+02,1.177743730892429284e+02,-2.736069779208377639e+01,5.870555073655856404e+02,1.734608671071637787e+02,2.568113000574722378e+02,6.430167412803359639e+02,-4.519895734572041306e+02,4.116969197136093328e+01,7.835348883971489613e+02,7.023639260291986375e+02,-3.964405152113365034e+02,-9.112279814033498724e+02,5.785130628263297012e+02,3.458303482502910811e+02,-8.938809069446834599e+01,1.031105949556326493e+02,3.582485334943032740e+02,-7.986394622502662344e+01,2.277810896083979912e+02,1.703996513726597755e+02,5.088965361220404588e+02,2.761809935812672734e+02,-6.874138064617011423e+02,-1.080796036177957475e+01,-1.881828490049396123e+02,-2.736366428446449959e+02
-4.502841992394514818e+02,-1.208830007655266172e+02,9.203388040369631540e+01,-2.723152287069403314e+02,1.265375568452858062e+02,-3.463275576823515678e+01,5.868473893385217934e+02,1.840223608349743927e+02,2.279193199949398263e+02,6.481992886771072335e+02,-4.747736193623117629e+02,5.722844864281497479e+01,7.977506856259469714e+02,7.048282604112414447e+02,-3.607477498052252258e+02,-8.906887264212648461e+02,5.714590151954129169e+02,3.467215296166320968e+02,-8.155258045298842262e+01,9.239601387768968266e+01,3.616085943305560590e+02,-8.674613590511475536e+01,2.411647424591355957e+02,1.832455700359116975e+02,5.071377380786060485e+02,2.582272413160778797e+02,-6.691289813224319687e+02,1.645930405927412465e+00,-1.577552713791601207e+02,-2.925181627408518352e+02
-4.332796914373553818e+02,-1.300725209637882074e+02,9.597123454056432479e+01,-2.752211610415637892e+02,1.507256102823870663e+02,-1.594794065576499165e+01,5.782852192595574934e+02,1.820296619275109720e+02,2.391085003188806297e+02,6.209041599211868743e+02,-4.719511436541465628e+02,6.709573832733116205e+01,7.859979181225867251e+02,7.054897241563026000e+02,-3.498062957819232679e+02,-9.115118432666752142e+02,5.464449196822932890e+02,3.257320661630951122e+02,-8.220909452253253846e+01,7.326423938867898755e+01,3.535580469231720713e+02,-9.940262252330039416e+01,2.417347883593248525e+02,1.900152692609429153e+02,4.935489075918703179e+02,2.722620242786053950e+02,-6.843563467725537066e+02,-4.895156191664194267e+01,-1.496308130643890877e+02,-2.769649586344759200e+02
-4.101022114373469662e+02,-1.203801421883720764e+02,7.101725004965885546e+01,-2.751083902846770570e+02,1.407376746686573483e+02,1.554764792877981705e+01,5.783652088592306200e+02,1.802254115447560139e+02,2.352336368809538101e+02,6.366553130931448550e+02,-4.555927480476409528e+02,7.157308916656137399e+01,7.709789859075852974e+02,7.041086765733253969e+02,-3.175884415113079626e+02,-8.899550197542945398e+02,5.388204626094411651e+02,3.097355962528165492e+02,-1.020838995886382605e+02,8.877313379716231623e+01,3.412224079618426913e+02,-1.223736501358743709e+02,2.906312731192643355e+02,2.112138456869989795e+02,4.886184288377299936e+02,2.712227165170471039e+02,-6.673103532410450498e+02,-2.653089031168569534e+01,-1.296872659139752386e+02,-2.797835663868498841e+02
